,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
3374,3374,383577,363165,Brandenburgisches Konzert Nr.1  BWV  1046 - Adagio,Johann Sebastian Bach,0,Bee Season,2005.0,,Partita in D Minor BWV 1004 Chaccone,johann sebastian bach+timothy fain
3380,3380,26419,520962,Voodoo Chile Blues,Jimi Hendrix,1994,Live at the El Mocambo: Stevie Ray Vaughan and Double Trouble,1991.0,,Voodoo Chile,jimi hendrix
3384,3384,477629,520962,Voodoo Child (Slight Return),Jimi Hendrix,1984,Live at the El Mocambo: Stevie Ray Vaughan and Double Trouble,1991.0,,Voodoo Chile,jimi hendrix
3385,3385,959541,144413,Longa Se Torna A Espera,Xutos & Pontapés,1984,Lua Vermelha,2010.0,(#1.46),Ai se ele cai,xutos e pontapés
3389,3389,775351,647175,After You've Gone,Loudon Wainwright III,2004,The Aviator,2004.0,,After Youve Gone,henry creamer+turner layton+loudon wainwright iii
3414,3414,563319,254720,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#3.9),A Swingin Safari (The MATCH GamE),bert kaempfert
3434,3434,959541,144737,Longa Se Torna A Espera,Xutos & Pontapés,1984,Lua Vermelha,2010.0,(#1.95),Ai se ele cai,xutos e pontapés
3439,3439,904546,68750,S.O.P. Theme #3: Feelings And Facts,Danny Elfman,0,Desperate Housewives,2004.0,Welcome to Kanagawa (#4.10),Desperate Housewives Theme,danny elfman
3441,3441,952653,617640,Get Ahold On Love,Dave Mason,0,Skatetown  U.S.A.,1979.0,,I Fell In Love,dave mason
3445,3445,616544,152280,For My Love (Acoustic Version From The Beautiful Sessions Album),Bethany Dillon,0,Men in Trees,2006.0,Wander/Lust (#2.15),When You Love Someone,bethany dillon
3463,3463,757019,592673,Camille,Georges Delerue,2001,Reprise,2006.0,,Camille,georges delerue
3466,3466,959541,143573,Longa Se Torna A Espera,Xutos & Pontapés,1984,Lua Vermelha,2010.0,(#1.233),Ai se ele cai,xutos e pontapés
3469,3469,682980,555730,Corcovado (Quiet Nights Of Quiet Stars),Stan Getz / Astrud Gilberto / Antonio Carlos Jobim / João Gilberto,0,Next Stop Wonderland,1998.0,,Corcovado (Quiet Nights Of Quiet Stars),antonio carlos jobim+astrud gilberto
3480,3480,824661,324850,I Don't Feel Like Dancin',Scissor Sisters,2006,iTunes Festival London 2010,2010.0,(#1.1),I Dont Feel Like Dancing,scissor sisters
3482,3482,931605,318229,Have I Told You Lately That I Love You (First Ever Demo Cut To 78rpm Disc),Billy Fury,0,Where the Heart Is,1997.0,Family Matters (#2.6),The Night Was Made for Love,billy fury
3489,3489,614791,13378,Y solo se me ocurre amarte (Unplugged),Alejandro Sanz,0,Amores verdaderos,2012.0,Revelaciones del pasado (#1.64),No me compares,alejandro sanz
3496,3496,614791,13406,Y solo se me ocurre amarte (Unplugged),Alejandro Sanz,0,Amores verdaderos,2012.0,Victoria en evidencia (#1.115),No me compares,alejandro sanz
3501,3501,373436,18205,Songs For Voice And Piano_ Op.49 (arr.for Orchestra): No.4 Lullaby,Johannes Brahms,0,Au siècle de Maupassant: Contes et nouvelles du XIXème siècle,2009.0,Le bonheur dans le crime (#1.2),Sonate pour violoncelle et piano - Opus 99,johannes brahms
3503,3503,959541,143099,Longa Se Torna A Espera,Xutos & Pontapés,1984,Lua Vermelha,2010.0,(#1.162),Ai se ele cai,xutos e pontapés
3511,3511,549498,268483,Batman Theme,Neal Hefti,1966,The Simpsons,1989.0,Sex  Pies and Idiot Scrapes (#20.1),Batman Theme,neal hefti
3521,3521,721628,540579,Leonore Overture No. 2,Bernard Haitink_ London Symphony Orchestra,0,Midsummer,1999.0,,A Midsummer Nights Dream - Overture,felix mendelssohn-bartholdy+the prague symphony orchestra
3556,3556,920963,540579,The Diary of Anne Frank - Overture,The City of Prague Philharmonic Orchestra,0,Midsummer,1999.0,,A Midsummer Nights Dream - Overture,felix mendelssohn-bartholdy+the prague symphony orchestra
3566,3566,524718,715617,Karin,Bohren & Der Club Of Gore,2008,W.E.,2011.0,,Karin,christoph clöser+morten gass+bohren+der club of gore
3571,3571,653516,680416,Tiny Dancer (Hold Me Closer),Ironik / Chipmunk / Elton John,0,The Rack Pack,2016.0,,Tiny Dancer,elton john
3593,3593,99118,565806,Everything Is Alright (Album Version),Motion City Soundtrack,2005,One Last Thing...,2005.0,,Everything Is Alright,justin courtney pierre+joshua cain+jesse johnson+motion city soundtrack
3606,3606,377103,77008,Harry Sets Up Sutton,John Lee Hooker,0,Druckfrisch,2003.0,(#4.8),Harry and Dolly,john lee hooker+miles davis
3636,3636,622839,715021,4 Orchestral Suites BWV1066-9_ Suite No.4 in D major_ BWV1069 (3 oboes_ 3 trumpets_ strings and timpani): Menuets I & II,Academy of St Martin-in-the-Fields/Sir Neville Marriner,0,Volavérunt,1999.0,,Quinteto para Guitarra Nº1 en D Minor  G. 455 / Allegro Moderato,luigi boccherini+pepe romero+the academy of st. martin-in-the-fields  chamber ensemble
3638,3638,692520,715021,3. Allegro assai,The Academy of St. Martin in the Fields / Sir Neville Marriner,0,Volavérunt,1999.0,,Quinteto para Guitarra Nº1 en D Minor  G. 455 / Allegro Moderato,luigi boccherini+pepe romero+the academy of st. martin-in-the-fields  chamber ensemble
3642,3642,904897,715021,Symphony No. 33 in B flat K319: II.     Andante moderato,Sir Neville Marriner/Academy of St Martin-in-the-Fields,0,Volavérunt,1999.0,,Quinteto para Guitarra Nº1 en D Minor  G. 455 / Allegro Moderato,luigi boccherini+pepe romero+the academy of st. martin-in-the-fields  chamber ensemble
3645,3645,645763,715021,Symphony No. 35 in D_ 'Haffner' K385: Menuetto,Academy of St Martin-in-the-Fields/Sir Neville Marriner,0,Volavérunt,1999.0,,Quinteto para Guitarra Nº1 en D Minor  G. 455 / Allegro Moderato,luigi boccherini+pepe romero+the academy of st. martin-in-the-fields  chamber ensemble
3713,3713,321798,204079,The Light,The Album Leaf,2006,Scandal,2012.0,Nobody Likes Babies (#2.13),The Light,the album leaf
3718,3718,694433,693597,Clarinet Concerto 1st Movement,Wolfgang Amadeus Mozart,0,They All Laughed,1981.0,,PIANO CONCERTO #27 IN B FLAT,wolfgang amadeus mozart+wilhelm bachhaus+the wiener philharmoniker
3728,3728,952441,141427,9 to 5,Dolly Parton,1980,Lorraine,2001.0,(2012-06-18),9 To 5,dolly parton
3752,3752,959541,144527,Longa Se Torna A Espera,Xutos & Pontapés,1984,Lua Vermelha,2010.0,(#1.63),Ai se ele cai,xutos e pontapés
3754,3754,317521,589581,The Ride Of The Valkyries_ Op.wwv86b : Overture,Richard Wagner,0,Rango,2011.0,,RIDE OF THE VALKYRIES,richard wagner
3769,3769,810052,694367,Variation 22 - Alla breve  (LP Version),Johann Sebastian Bach,0,Thirty Two Short Films About Glenn Gould,1993.0,,Variation 19 from Goldberg Variations,johann sebastian bach+glenn gould
3775,3775,292790,694367,Variation 6 - Canone alla Seconda (LP Version),Johann Sebastian Bach,0,Thirty Two Short Films About Glenn Gould,1993.0,,Variation 19 from Goldberg Variations,johann sebastian bach+glenn gould
3777,3777,815775,197001,Cantata No. 80 A Mighty Fortress Is Our God BWV 80: Chorale_ Cantata No. 80 The Word of God will firm abide against our foes assailing,Johann Sebastian Bach,0,Rockos Modern Life,1993.0,Zanzibar!/Fatal Contraption (#3.13),Brandenburg Concerto No. 3 - 1st movement,johann sebastian bach
3802,3802,922972,203180,Fame 90 (Queen Latifah's Rap Version),David Bowie,1990,Saturday Night Live,1975.0,Sissy Spacek/Richard Baskin (#2.16),Fame,david bowie
3815,3815,817062,138556,Time Is On My Side,The Rolling Stones,1964,Life on Mars,2008.0,Out Here in the Fields (#1.1),Out of Time,mick jagger+keith richards+the rolling stones
3817,3817,52050,245399,Touch Me (I Want Your Body),Samantha Fox,1986,The Frank Skinner Show,1995.0,(#4.7),Touch Me (I Want Your Body),samantha fox
3818,3818,693685,245399,Touch Me,Samantha Fox,1995,The Frank Skinner Show,1995.0,(#4.7),Touch Me (I Want Your Body),samantha fox
3819,3819,767159,245399,Nothing's Gonna Stop Me Now,Samantha Fox,1987,The Frank Skinner Show,1995.0,(#4.7),Touch Me (I Want Your Body),samantha fox
3834,3834,808864,310039,Yo Quiero Ver Un Tren,Luis Alberto Spinetta,1983,Unplugged,1989.0,Spinetta y los Socios del Desierto (#15.1),Yo quiero ver un tren,luis alberto spinetta
3841,3841,921777,646998,Can't Take My Eyes Off You,The Studio Sound Ensemble,0,The Assassination of Richard Nixon,2004.0,,Your Misty Eyes,steven stern+alexander norris+selectracks studio ensemble
3842,3842,694085,545614,I Don'T Stand A Ghost Of A Chance With You,Steve Nelson,2004,Mostly Awake,2013.0,,I Am Waiting,steve nelson
3845,3845,932380,397874,Semi-Charmed Life (LP Version),Third Eye Blind,0,Contact,1997.0,,Semi-Charmed Life,stephan jenkins+third eye blind
3850,3850,675863,591941,I Can't Give Back The Love I Feel For You,Jeff Beck Group,1972,Religulous,2008.0,,I Aint Superstitious,willie dixon+the jeff beck group
3856,3856,855621,497890,Todo Mi Amor Eres Tu (I Just Can't Stop Loving You),Michael Jackson,2001,Karaoke Revolution Presents: American Idol Encore 2,2008.0,,Dont Stop Til You Get Enough,michael jackson
3867,3867,949649,497890,The Way You Make Me Feel,Michael Jackson,1987,Karaoke Revolution Presents: American Idol Encore 2,2008.0,,Dont Stop Til You Get Enough,michael jackson
3896,3896,854991,260672,Christmas Without You,Dolly Parton & Kenny Rogers,0,The Phil Donahue Show,1967.0,(1977-05-20),I Will Always Love You,dolly parton
3903,3903,306199,260672,Yours Love,Porter Wagoner & Dolly Parton,2001,The Phil Donahue Show,1967.0,(1977-05-20),I Will Always Love You,dolly parton
3907,3907,956208,260672,Today I Started Loving You Again,Dolly Parton / John Popper,1996,The Phil Donahue Show,1967.0,(1977-05-20),I Will Always Love You,dolly parton
3910,3910,784876,260672,Just Someone I Used To Know,Porter Wagoner and Dolly Parton,1989,The Phil Donahue Show,1967.0,(1977-05-20),I Will Always Love You,dolly parton
3911,3911,230837,260672,I Believe In Santa Claus,Dolly Parton & Kenny Rogers,0,The Phil Donahue Show,1967.0,(1977-05-20),I Will Always Love You,dolly parton
3912,3912,289581,260672,But You Know I Love You,Dolly Parton,1980,The Phil Donahue Show,1967.0,(1977-05-20),I Will Always Love You,dolly parton
3921,3921,555293,532830,Archives Of Pain,Manic Street Preachers,1994,Manic Street Preachers: Live from Cardiff Castle,2015.0,,Archives of Pain,manic street preachers
3922,3922,683506,351889,Let The Good Times Roll,Shirley & Lee,1986,Apocalypse Now,1979.0,,Let The Good Times Roll,shirley goodman+leonard lee
3931,3931,828373,47673,Teardrop (2006 Digital Remaster),Massive Attack,0,Cold Case,2003.0,Sanctuary (#3.15),Teardrop,massive attack
3936,3936,740561,458836,Good Riddance - Time Of Your Life (Vocals Removed),Green Day Can You Rock Instructional,0,Green Day: Rock Band,2010.0,,Good Riddance (Time Of Your Life),green day
3937,3937,692919,458836,Know Your Enemy (Album Version),Green Day,2009,Green Day: Rock Band,2010.0,,Good Riddance (Time Of Your Life),green day
3946,3946,798089,593252,Love Theme,The Boston Pops Orchestra / John Williams,0,Return to Jurassic Park: Dawn of a New Era,2011.0,,Theme from Jurassic Park,john williams
3948,3948,190131,593252,Love Theme [A Summer Place,The Boston Pops Orchestra / John Williams,0,Return to Jurassic Park: Dawn of a New Era,2011.0,,Theme from Jurassic Park,john williams
3949,3949,309663,593252,Holland Park,John Williams,0,Return to Jurassic Park: Dawn of a New Era,2011.0,,Theme from Jurassic Park,john williams
3954,3954,790878,593252,Main Theme [The Pink Panther],The Boston Pops Orchestra / John Williams,0,Return to Jurassic Park: Dawn of a New Era,2011.0,,Theme from Jurassic Park,john williams
3957,3957,712305,593252,New York_ New York (Main Theme),The Boston Pops Orchestra / John Williams,0,Return to Jurassic Park: Dawn of a New Era,2011.0,,Theme from Jurassic Park,john williams
3961,3961,713790,650403,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,The Booby Hatch,1976.0,,Eine Kleine Nachtmusik,wolfgang amadeus mozart
3963,3963,826429,650403,Eine kleine Nachtmusik / A Little Night Music,Wolfgang Amadeus Mozart,0,The Booby Hatch,1976.0,,Eine Kleine Nachtmusik,wolfgang amadeus mozart
3972,3972,614791,13228,Y solo se me ocurre amarte (Unplugged),Alejandro Sanz,0,Amores verdaderos,2012.0,Amante y maestra (#1.92),No me compares,alejandro sanz
4059,4059,475874,236345,A Nightmare on Elm Street - Main Title,Charles Bernstein,0,The Angry Video Game Nerd,2004.0,Friday the 13th (#1.12),Music from A Nightmare on Elm Street,charles bernstein
4061,4061,875705,729481,Soy Una Canción,José Luis Rodríguez,0,Yo soy la Juani,2006.0,,Como una ola,josé luis armenteros+pablo herrero
4068,4068,28056,138988,Soviets (Album Version),The Boxer Rebellion,2009,Lincoln Heights,2006.0,Persons of Interest (#4.2),Soviets,the boxer rebellion
4074,4074,932616,7699,I Ain't Got Nothin' But The Blues,Duke Ellington And His Orchestra,1988,Adventures in Jazz,1949.0,(#1.15),C-Jam Blues,duke ellington+his orchestra
4084,4084,475831,410984,The Carny (2009 Digital Remaster),Nick Cave & The Bad Seeds,0,Der Himmel über Berlin,1987.0,,The Carny,nick cave+the bad seeds  (as nick cave+the bad seeds)
4088,4088,713790,403210,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,Daddy Day Care,2003.0,,Eine Kleine Nachtmusik,wolfgang amadeus mozart
4090,4090,826429,403210,Eine kleine Nachtmusik / A Little Night Music,Wolfgang Amadeus Mozart,0,Daddy Day Care,2003.0,,Eine Kleine Nachtmusik,wolfgang amadeus mozart
4109,4109,736206,70673,I Gotta Feeling (FMIF Remix Edit),Black Eyed Peas,2009,Die große Chance,2011.0,(#2.10),I Gotta Feeling,the black eyed peas
4130,4130,418983,411555,Blues Pour Doudou,Art Blakey's Jazz Messengers,0,Des femmes disparaissent,1959.0,,Blues Pour Marcel,art blakey+the jazz messengers
4132,4132,399200,325966,Society Red,Dexter Gordon,1987,Round Midnight,1986.0,,Society Red,dexter gordon
4150,4150,14481,217611,Brave And Crazy,Melissa Etheridge,1989,So You Think You Can Dance,2005.0,Top 6 (#1.10),Brave and Crazy,melissa etheridge
4162,4162,252476,659157,Shattered,The Rolling Stones,1978,The Fan,1996.0,,SHATTERED,mick jagger+keith richards+the rolling stones
4179,4179,936957,457816,Green river,Creedence Clearwater Revisited,1998,Grand Theft Auto: San Andreas,2004.0,,Green River,creedence clearwater revival+john fogerty
4204,4204,956208,418278,Today I Started Loving You Again,Dolly Parton / John Popper,1996,Dolly Parton: On Tour,1980.0,,All I Can Do,dolly parton
4207,4207,784876,418278,Just Someone I Used To Know,Porter Wagoner and Dolly Parton,1989,Dolly Parton: On Tour,1980.0,,All I Can Do,dolly parton
4208,4208,230837,418278,I Believe In Santa Claus,Dolly Parton & Kenny Rogers,0,Dolly Parton: On Tour,1980.0,,All I Can Do,dolly parton
4209,4209,289581,418278,But You Know I Love You,Dolly Parton,1980,Dolly Parton: On Tour,1980.0,,All I Can Do,dolly parton
4231,4231,261449,213532,Rollin' Tumblin' (Remix),R.L. Burnside,1998,Six Feet Under,2001.0,Tears  Bones & Desire (#3.8),Rollin Tumblin (Remix),r.l. burnside
4236,4236,904884,493577,Standing In My Door,Smokin' Joe Kubek & Bnois King,0,Johnny Skidmarks,1998.0,,Youre My Brand,bnois king+joe kubek+the smokin joe kubek band+arrangement with ocean park music group
4245,4245,878003,35718,Live And Let Die,Paul McCartney And Wings,1987,Britains Got More Talent,2007.0,(#10.12),Live and Let Die,paul mccartney+linda mccartney
4248,4248,955410,138154,Brand New Day (Album Version),Ryan Star,0,Lie to Me,2009.0,Exposed (#2.20),Brand New Day,ryan star
4250,4250,33986,498391,Wow,Kate Bush,1978,Kate Bush: The Single File,1983.0,,Wow,kate bush
4257,4257,811054,239069,Delicate (Live In Dublin),Damien Rice,2004,The Bill,1984.0,392 (#22.15),Delicate,damien rice
4259,4259,815775,483877,Cantata No. 80 A Mighty Fortress Is Our God BWV 80: Chorale_ Cantata No. 80 The Word of God will firm abide against our foes assailing,Johann Sebastian Bach,0,In Residence: Joseph Dirand  Paris  France,2015.0,,Partita for Violin No. 2 in D minor  BWV 1004,johann sebastian bach
4261,4261,247188,483877,Mass in B Minor BWV 232: Gratias Agimus,Johann Sebastian Bach,0,In Residence: Joseph Dirand  Paris  France,2015.0,,Partita for Violin No. 2 in D minor  BWV 1004,johann sebastian bach
4262,4262,683895,483877,Brandenburgisches Konzert Nr.1 BWV  1046 - Allegro,Johann Sebastian Bach,0,In Residence: Joseph Dirand  Paris  France,2015.0,,Partita for Violin No. 2 in D minor  BWV 1004,johann sebastian bach
4265,4265,753265,483877,Trio C-Moll für Flauto Traverso Violine_ Violoncello und Cembalo aus dem 'Musikalischen Opfer' BWV 1,Johann Sebastian Bach,0,In Residence: Joseph Dirand  Paris  France,2015.0,,Partita for Violin No. 2 in D minor  BWV 1004,johann sebastian bach
4266,4266,383577,483877,Brandenburgisches Konzert Nr.1  BWV  1046 - Adagio,Johann Sebastian Bach,0,In Residence: Joseph Dirand  Paris  France,2015.0,,Partita for Violin No. 2 in D minor  BWV 1004,johann sebastian bach
4281,4281,661637,557612,Les Meves Ex I Tu,Els Amics De Les Arts,2009,Nit 10,2010.0,,Les meves ex i tu,els amics de les arts
4283,4283,763144,44481,Ten Years Later,Collective Soul,2000,Charmed,1998.0,Coyote Piper (#3.9),10 yrs later,collective soul
4306,4306,901957,211100,Do You Believe In Magic,The Lovin' Spoonful,1965,Shindig!,1964.0,(#2.10),Do You Believe in Magic,john sebastian+the lovin spoonful
4322,4322,472704,414992,Another Girl Another Planet,The Only Ones,1978,Different for Girls,1996.0,,Another Girl  Another Planet,peter perrett+the only ones
4327,4327,317521,518906,The Ride Of The Valkyries_ Op.wwv86b : Overture,Richard Wagner,0,Lighthouse Mouse,1955.0,,The Ride of the Valkyries,richard wagner
4339,4339,927909,146919,Mykonos,Fleet Foxes,2008,Made in Chelsea,2011.0,Quick  Lets Have a Quickie (#1.2),Mykonos,fleet foxes
4340,4340,903088,97693,Horchata,Vampire Weekend,2009,Glastonbury 2010,2010.0,,Horchata,vampire weekend
4343,4343,200701,220167,Countdown/This Is It,Dan Hartman,0,Soul Train,1971.0,Bonnie Pointer/Dan Hartman (#8.29),Countdown/This is It,dan hartman
4345,4345,405528,94670,Prison Break - Main Title Season 3,Ramin Djawadi,0,Game of Thrones,2011.0,The North Remembers (#2.1),Main Title,ramin djawadi
4356,4356,699112,730115,Softly The Water Flows,Gary Wilson,2003,You Think You Really Know Me: The Gary Wilson Story,2005.0,,Softly the Water Flows,gary wilson
4357,4357,439113,286907,Don't Stop Movin',S Club 7,2001,The X Factor,2004.0,Auditions 5 (#4.5),Dont Stop Movin,bradley mcintosh+hannah spearritt+jo omeara+jon lee+paul cattermole+rachel stevens+sheppard solomon+simon ellis+tina barrett+s club 7
4358,4358,69550,319548,Ein Kompliment,Sportfreunde Stiller,2002,Willkommen Österreich,2007.0,(#1.73),Ein Kompliment,sportfreunde stiller
4363,4363,905861,106187,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,Hannibal,2013.0,Trou Normand (#1.9),Sonata No. 8 In C Minor  Pathetique  Op. 13  Second Movement: Adagio Cantabile,ludwig van beethoven
4365,4365,325479,106187,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Hannibal,2013.0,Trou Normand (#1.9),Sonata No. 8 In C Minor  Pathetique  Op. 13  Second Movement: Adagio Cantabile,ludwig van beethoven
