,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
65566,65566,461003,155951,Why Wont You,The Rogers Sisters,2006,MisteRogers Neighborhood,1968.0,1399 (#8.9),Wont You Be My Neighbor?,fred rogers
65608,65608,866915,603332,Dance Forever,Zumjay feat. Hotta Ball,0,San Francisco,1936.0,,The Philippine Dance,bob carleton the golden gate trio at the chickens ball
65804,65804,694045,86057,Concerto No 1 In B Flat Minor_ Op23: Third Movement - Allegro Con Fuoco,Van Cliburn,0,Everybody Loves Raymond,1996.0,Working Girl (#3.22),Symphony No. 94 - Ode to Joy,ludwig van beethoven
65816,65816,325479,86057,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Everybody Loves Raymond,1996.0,Working Girl (#3.22),Symphony No. 94 - Ode to Joy,ludwig van beethoven
65838,65838,960963,86057,Y Ya Tu Campana No Suena,Juan Formell y los Van Van,0,Everybody Loves Raymond,1996.0,Working Girl (#3.22),Symphony No. 94 - Ode to Joy,ludwig van beethoven
65860,65860,28018,624137,Bold Soul Sister,Ike & Tina Turner,1969,Soul to Soul,1971.0,,Soul to Soul,ike turner tina turner
65875,65875,420433,668916,Make It Up To You,Dolly Dots,0,The Last Concert: Dolly Dots,1988.0,,Make it up to you,maggie lee larry lee de dolly dots
65916,65916,803197,668916,Batter Up,Nelly / Murphy Lee / Ali / Chocolate Tai / King Jacob / Prentiss Church / Tru,2001,The Last Concert: Dolly Dots,1988.0,,Make it up to you,maggie lee larry lee de dolly dots
65959,65959,27221,668916,Turn The Heat Up,Phil Perry / Lee Ritenour / Eric R. Tagg / Paulinho Costa / Phil Perry / Eric Tagg / Larry Williams,0,The Last Concert: Dolly Dots,1988.0,,Make it up to you,maggie lee larry lee de dolly dots
66204,66204,628906,281754,(I Got Dem Old) Sex In Chains Blues Pt 1,The Radio Stars,0,The Vampire Diaries,2009.0,The Originals (#4.20),New Cannonball Blues,tv on the radio
66235,66235,713790,418020,Serenade For Strings No. 13 In G Major_ KV 525 'Eine Kleine Nachtmusik,Wolfgang Amadeus Mozart,0,Doktor Faustus,1982.0,,Piano Sonata No.15 C major  K.545 (1st movement),wolfgang amadeus mozart
66249,66249,21191,312393,Dance To The Music Of The World - Original Re-Mix (Practice Session),Prince With 94 East,0,Verbotene Liebe,1995.0,(#1.2702),The dance,prince
66762,66762,313784,570968,Te busco,Lucho BermÌ¼dez - Juan Carlos Coronel,0,Papito,2007.0,,Te amarÃŒÂ©,juan carlos calderÃŒ_n miguel bosÃŒÂ© laura pausini
66861,66861,582237,90229,Goodnight Irene,Weavers,0,Folk Britannia,2006.0,Ballads and Blues (#1.1),Goodnight Irene,leadbelly the weavers
66875,66875,748359,523349,No Vuelvo A MorÌ_n / Las Tres Marias / Apurrunenme Mujeres (Medley),Manuel Guajiro Mirabal,0,Los cinco halcones,1962.0,,No Me Desprecies,manuel esperÃŒ_n
66879,66879,357525,523349,Mi Patria No Es La Misma,Victor Manuel,2004,Los cinco halcones,1962.0,,No Me Desprecies,manuel esperÃŒ_n
66968,66968,272804,12434,I Am A Simple Man,Ricky Van Shelton,1991,American Idol: The Search for a Superstar,2002.0,Top Three Performance (#9.40),Simple Man,ronnie van zant gary rossington lee dewyze
66974,66974,765987,12434,Dirty Man,Laura Lee,1967,American Idol: The Search for a Superstar,2002.0,Top Three Performance (#9.40),Simple Man,ronnie van zant gary rossington lee dewyze
67291,67291,551186,643267,(Gonna Be) Good Times - Original,Gene Chandler,0,Thats Entertainment  Part II,1976.0,,Good Morning,nacio herb brown gene kelly debbie reynolds donald oconnor
67312,67312,471580,643267,Medley: Papa's Got A Brand New Bag / I Got You (I Feel Good) / I Got The Feelin',James Brown / The J.B.'s,0,Thats Entertainment  Part II,1976.0,,Good Morning,nacio herb brown gene kelly debbie reynolds donald oconnor
67316,67316,397185,643267,Good Ole Days (Album Version),Shannon Brown,0,Thats Entertainment  Part II,1976.0,,Good Morning,nacio herb brown gene kelly debbie reynolds donald oconnor
67362,67362,47825,643267,A Good Man Is Hard To Find,Les Brown,2001,Thats Entertainment  Part II,1976.0,,Good Morning,nacio herb brown gene kelly debbie reynolds donald oconnor
67403,67403,595261,643267,Good Night,Niko De Luka & Brown Sugar feat. Dawn Tallman,0,Thats Entertainment  Part II,1976.0,,Good Morning,nacio herb brown gene kelly debbie reynolds donald oconnor
67708,67708,58662,333539,Have You Seen the Stars Tonight,Paul Kantner and Jefferson Starship,0,A Hard Days Night,1964.0,,I Should Have Known Better,john lennon usually credited to john lennon paul mccartney the beatles
67816,67816,543785,333539,Did You Ever Have To Make Up Your Mind [Live],John Sebastian,0,A Hard Days Night,1964.0,,I Should Have Known Better,john lennon usually credited to john lennon paul mccartney the beatles
67886,67886,403847,333539,(Have You Heard The News) Dewey Cox Died,John C. Reilly,2007,A Hard Days Night,1964.0,,I Should Have Known Better,john lennon usually credited to john lennon paul mccartney the beatles
68104,68104,267100,430661,a. Out to Sea  b. The Shark Cage Fugue from Jaws,John Williams;The Boston Pops Orchestra,0,Encomium: A Tribute to Led Zeppelin,1995.0,,Out on the Tiles,jimmy page robert plant john bonham blind melon
68222,68222,406259,430661,Last Time Out,The John Earl Walker Band,0,Encomium: A Tribute to Led Zeppelin,1995.0,,Out on the Tiles,jimmy page robert plant john bonham blind melon
68278,68278,363697,216019,Breakin' Dishes,Rihanna,2007,So You Think You Can Dance Canada,2008.0,Top 18 Results (#1.8),Breakin Dishes,rihanna
68290,68290,584279,185039,From the Heart of a Soul,Diane Durrett,0,Pop Idol,2001.0,Heat 1 (#1.8),Un-Break My Heart,diane warren haifa
68319,68319,200397,406518,Arnold Layne,David Gilmour Featuring David Bowie,2006,David Gilmour Remember That Night,2007.0,,Arnold Layne,syd barrett david gilmour david bowie
68618,68618,885805,707528,O amor para ser amor,Jorge Ferreira,0,Un millÃŒ_n de amigos,2007.0,,Si tÃŒÂ¼ me das tu amor serÃŒÂ© tu corderito,javier jurdao jorge segura
68630,68630,234423,707528,TÌ¼ (Album Version),Jorge Drexler,1996,Un millÃŒ_n de amigos,2007.0,,Si tÃŒÂ¼ me das tu amor serÃŒÂ© tu corderito,javier jurdao jorge segura
68643,68643,792504,31768,One More Mile (Anschell),Bill Anschell,0,Bleach,2004.0,Abarai Reiji  kenzan! (#1.16),Number One,shiro sagisu hazel fernadez bill liesegang gina foster derek green
68844,68844,430685,571016,Mi Sombra En La Pared,Miguel Mateus,0,Papitwo,2012.0,,Creo en tÃŒ_,josÃŒÂ© luis perales miguel bosÃŒÂ©
68867,68867,958516,571016,Creo En Ti,Miguel BosÌ©,2007,Papitwo,2012.0,,Creo en tÃŒ_,josÃŒÂ© luis perales miguel bosÃŒÂ©
68884,68884,19924,185424,Tocar Na Banda,Adoniran Barbosa,0,Por Toda Minha Vida,2006.0,Adoniran Barbosa (#4.1),Tocar na Banda,adoniran barbosa
68945,68945,540099,527300,Reggae Romance,Steve Young,0,Luthers Magic Weed,2011.0,,Reggae Worldwide,young dread
69087,69087,6882,668079,One More Chance,W & D,0,The Killer Inside Me,2010.0,,One Hand Loose,joe d. chastain charlie feathers jerry d. huffman
69193,69193,169246,681077,I Will Survive (ReMastered),Gloria Gaynor,1999,The Replacements,2000.0,,I Will Survive,dino fekaris freddie perren gloria gaynor
69248,69248,127132,30124,Wicked Game (Remastered Album Version),Chris Isaak,2006,Beverly Hills  90210,1990.0,One Man and a Baby (#1.11),Wicked Game,chris isaak
69381,69381,169108,302146,Round & Round,New Order,1989,Top of the Pops,1964.0,(1989-03-16),Round & Round,new order
69560,69560,241229,308547,I'm Gonna Love You Just A Little,Barry White,2003,Ugly Betty,2006.0,Level (7) with Me (#4.7),Never  Never Gonna Give You Up,barry white
69573,69573,587832,308547,Gonna Find Love One Day,White Plains,0,Ugly Betty,2006.0,Level (7) with Me (#4.7),Never  Never Gonna Give You Up,barry white
69622,69622,955287,308547,I Just Cant Give You Up ,Average White Band,0,Ugly Betty,2006.0,Level (7) with Me (#4.7),Never  Never Gonna Give You Up,barry white
69660,69660,483847,394545,Right Back Where I Started (Mark Hummel Humblebug Music BMI),Mark Hummel,0,Coach Carter,2005.0,,Comin from Where Im From,anthony hamilton mark batson
69754,69754,728746,1918,Jump,Van Halen,1983,20/20,1978.0,(2009-10-09),Jump,van halen
69805,69805,754112,377420,Upon This Rock,STEVE CAMP,0,Brit Awards 2010,2010.0,,Fight for This Love,wayne wilkins steve kipner andre merritt cheryl
69851,69851,387562,377420,Lonelier Than This,Steve Earle,2000,Brit Awards 2010,2010.0,,Fight for This Love,wayne wilkins steve kipner andre merritt cheryl
69885,69885,221863,377420,Walk Through This World With Me,Walt Wilkins,0,Brit Awards 2010,2010.0,,Fight for This Love,wayne wilkins steve kipner andre merritt cheryl
69998,69998,649369,429747,Another Song About Jesus_ A Wedding Sheet_ And A Bowie Knife,Jay Munly,0,Embarrassing Moments,1934.0,,I Wont Think About Tomorrow,samuel lerner jay gorney )
70115,70115,844100,159505,Symphony No. 5 in C-Sharp Minor: IV. Adagietto,Gustav Mahler_ Moscow RTV Large Symphony Orchestra Kyril Kondrashin_ Various Artist,1987,Mozart in the Jungle,2014.0,Stern Papa (#2.1),Symphony No. 1 In D Major Titan: III. Feierlich Und Gemessen,gustav mahler lelie resnick
70344,70344,868438,659724,How Did I Get By Without You,John Waite,1996,The Filth and the Fury,2000.0,,Did You No Wrong,paul cook    / steve jones    / glen matlock   / john lydon the sex pistols arrangement with warner special products
70345,70345,376511,659724,If Loving You Is Wrong,Glen Washington,1998,The Filth and the Fury,2000.0,,Did You No Wrong,paul cook    / steve jones    / glen matlock   / john lydon the sex pistols arrangement with warner special products
70352,70352,706936,659724,I Cain't Say No,Gordon MacRae_ Shirley Jones & Cast,0,The Filth and the Fury,2000.0,,Did You No Wrong,paul cook    / steve jones    / glen matlock   / john lydon the sex pistols arrangement with warner special products
70355,70355,542553,659724,What I Did For Love,Grace Jones,1977,The Filth and the Fury,2000.0,,Did You No Wrong,paul cook    / steve jones    / glen matlock   / john lydon the sex pistols arrangement with warner special products
70527,70527,543785,659724,Did You Ever Have To Make Up Your Mind [Live],John Sebastian,0,The Filth and the Fury,2000.0,,Did You No Wrong,paul cook    / steve jones    / glen matlock   / john lydon the sex pistols arrangement with warner special products
70573,70573,577135,659724,Is It Wrong (For Loving You),Warner mack,0,The Filth and the Fury,2000.0,,Did You No Wrong,paul cook    / steve jones    / glen matlock   / john lydon the sex pistols arrangement with warner special products
70733,70733,683714,300342,He's The Greatest Dancer,Sister Sledge,1979,Top of the Pops,1964.0,(1979-04-12),Hes the Greatest Dancer,bernard edwards nile rodgers sister sledge
70809,70809,215284,671208,Jingle Bells (Album Version),Boney James,0,The Long Kiss Goodnight,1996.0,,Jingle Bells,james pierpont jingle dogs
70987,70987,604017,138292,Kingdoms Of Rain (Album),Mark Lanegan,1994,Lie to Me,2009.0,Truth or Consequences (#2.2),Kingdoms Of Rain,mark lanegan
71115,71115,395215,26851,Se me vais deixar,Tony Carreira,2008,Belmonte,2013.0,(#1.170),E Agora Tu Vais (Vais Deixar a Minha Vida),tony carreira
71481,71481,942890,583739,Four Fields,Scott McGill,0,Progress Island U.S.A.,1973.0,,Fields of Energy,john scott
71929,71929,372513,431573,Talk About Suffering,The John Renbourn Group,1977,Er shi si cheng ji,2008.0,,Bring about brilliance again,chengfa group
71986,71986,538448,646949,The Soul Of A Man,Blind Willie Johnson,1998,The Art of the Steal,2013.0,,What Kind of Man Are You,joseph evans jimmy feagan dolores johnson
71993,71993,461139,646949,Big Boss Man - Original,Jimmy Reed,1960,The Art of the Steal,2013.0,,What Kind of Man Are You,joseph evans jimmy feagan dolores johnson
71996,71996,639989,646949,Different Kind Of Man,Syl Johnson,0,The Art of the Steal,2013.0,,What Kind of Man Are You,joseph evans jimmy feagan dolores johnson
72015,72015,353531,239529,Little fish don't want to swim,Stones & feathers,0,The Blues,2003.0,Godfathers and Sons (#1.5),I Just Want to Make Love to You,willie dixon the rolling stones
72082,72082,177889,239529,You Can't Always Get What You Want,The Rolling Stones,1969,The Blues,2003.0,Godfathers and Sons (#1.5),I Just Want to Make Love to You,willie dixon the rolling stones
72089,72089,329550,239529,Just wanna make love to you,Willie Dixon,0,The Blues,2003.0,Godfathers and Sons (#1.5),I Just Want to Make Love to You,willie dixon the rolling stones
72092,72092,280615,239529,Make Room For The Blues,Willie Kent,0,The Blues,2003.0,Godfathers and Sons (#1.5),I Just Want to Make Love to You,willie dixon the rolling stones
72095,72095,453545,239529,I Just Want To Make Love To You,Willie Dixon,1989,The Blues,2003.0,Godfathers and Sons (#1.5),I Just Want to Make Love to You,willie dixon the rolling stones
72130,72130,795430,454311,By The Light Of The Silvery Moon,Little Richard,1958,Going Berserk,1983.0,,Blue Moon,richard rodgers lorenz hart the marcels
72151,72151,875233,454311,Blue Moon,The Marcels,1977,Going Berserk,1983.0,,Blue Moon,richard rodgers lorenz hart the marcels
72351,72351,519390,35948,One Step Closer,S Club Juniors,2002,Britains Got More Talent,2007.0,(#9.3),One Step Closer,cathy dennis s. club juniors
72389,72389,652228,672340,This Dance Is Mine,Steven Mark,0,The Majorettes,1987.0,,Dance of the Ancients,mark harbst
72407,72407,67657,672340,Phase Dance,Pat Metheny_ Lyle Mays_ Mark Egan_ Dan Gottlieb,1978,The Majorettes,1987.0,,Dance of the Ancients,mark harbst
72443,72443,943037,278183,Walk Around Time,The Robert Cray Band / The Memphis Horns,0,The Tonight Show with Jay Leno,1992.0,(#20.14),Up Around the Bend,john fogerty the tonight show band
72511,72511,713865,278183,Shut Up and Leave Me Alone,The Michael Stanley Band,0,The Tonight Show with Jay Leno,1992.0,(#20.14),Up Around the Bend,john fogerty the tonight show band
72531,72531,796456,278183,(Let Me Up) I've Had Enough (Album Version),Kenny Wayne Shepherd Band,1995,The Tonight Show with Jay Leno,1992.0,(#20.14),Up Around the Bend,john fogerty the tonight show band
72586,72586,748904,278183,I Wake Up Cryin' (Remastered Mono Version),The Watts 103rd. Street Rhythm Band,0,The Tonight Show with Jay Leno,1992.0,(#20.14),Up Around the Bend,john fogerty the tonight show band
72600,72600,920036,278183,Made Up My Mind,John Mooney,0,The Tonight Show with Jay Leno,1992.0,(#20.14),Up Around the Bend,john fogerty the tonight show band
72690,72690,507937,278183,Up Yours! (2001 Digital Remaster),The Edgar Broughton Band,0,The Tonight Show with Jay Leno,1992.0,(#20.14),Up Around the Bend,john fogerty the tonight show band
72748,72748,543785,278183,Did You Ever Have To Make Up Your Mind [Live],John Sebastian,0,The Tonight Show with Jay Leno,1992.0,(#20.14),Up Around the Bend,john fogerty the tonight show band
72819,72819,189141,278183,Pack Up Your Troubles In Your Old Kit Bag,Llandudno Show Players,0,The Tonight Show with Jay Leno,1992.0,(#20.14),Up Around the Bend,john fogerty the tonight show band
72897,72897,955287,278183,I Just Cant Give You Up ,Average White Band,0,The Tonight Show with Jay Leno,1992.0,(#20.14),Up Around the Bend,john fogerty the tonight show band
72969,72969,390025,104058,Flamenco Sketches,Jason Miles,0,Grimm,2011.0,Nobody Knows the Trubel Ive Seen (#3.19),Flamenco Sketches,miles davis
73158,73158,679777,530328,Hello My Good Friend (LP Version),John Elefante,0,Magical Mystery Tour,1967.0,,Hello Goodbye,the beatles john lennon paul mccartney
73464,73464,343556,318088,Top No Esta Muerto,FRANK T,1996,Whats My Line?,1950.0,(1955-08-14),Yes! We Have No Bananas,frank silver irving cohn paul muni
73496,73496,58662,318088,Have You Seen the Stars Tonight,Paul Kantner and Jefferson Starship,0,Whats My Line?,1950.0,(1955-08-14),Yes! We Have No Bananas,frank silver irving cohn paul muni
73507,73507,302674,318088,No Love Tonight,Frank Ifield,0,Whats My Line?,1950.0,(1955-08-14),Yes! We Have No Bananas,frank silver irving cohn paul muni
73561,73561,94862,318088,I Could Have Danced All Night,Frank Chacksfield,0,Whats My Line?,1950.0,(1955-08-14),Yes! We Have No Bananas,frank silver irving cohn paul muni
73602,73602,563319,254794,A Swingin Safari,Bert Kaempfert And His Orchestra,2003,The Match Game,1962.0,(#5.120),A Swingin Safari (The Theme of The Match Game),bert kaempfert
73765,73765,789528,719874,Dave To The Rescue,John Debney,0,Welt ohne MÃŒ_nner,2012.0,,The Rescue,john frizzell
74056,74056,115885,446801,People Will Say We're In Love,Robert Palmer,1990,Frozen,2013.0,,Reindeer(s) Are Better Than People,kristen anderson-lopez robert lopez jonathan groff
74457,74457,914477,242621,WEST SIDE STORY - America,Helen Hobson / Crouch End Festival Chorus / City of Prague Philharmonic Orchestra / Paul Bateman,0,The Dodge Dancing Party,1955.0,Veterans Day Show (#15.11),God Bless America,irving berlin norma zimmer  with mens chorus
74462,74462,680787,242621,God Bless America,Kate Smith with Mixed Chorus and Orchestra,1988,The Dodge Dancing Party,1955.0,Veterans Day Show (#15.11),God Bless America,irving berlin norma zimmer  with mens chorus
74583,74583,397967,595853,Raising Heaven (In Hell Tonight),Patrick Swayze,1989,Road House,1989.0,,Raising Heaven (in Hell) Tonight,willie nile martin briley patrick swayze
74639,74639,210856,72805,Mr. Melody Man (LP Version),Fred Wesley & The Horny Horns Featuring Maceo Parker,0,Documentary Now!,2015.0,Gentle and Soft: The Story of the Blue Jean Committee Part 2 (#1.7),Mr. Fix It,fred armisen erik kenward jon spurney davey cheowiggen
74647,74647,928087,103605,Do You Feel Like We Do (Live),Peter Frampton,2003,Greys Anatomy,2005.0,The First Cut Is the Deepest (#1.2),Live and Learn,nina persson peter svensson the cardigans
