,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
31189,31189,269961,458546,I Can't Fail,The Robert Cray Band,2010,Grease Day USA,1978.0,,Youre the One That I Want,john farrar+the u.s.c. trojan marching band
31190,31190,221369,458546,Should I Go,Little River Band,0,Grease Day USA,1978.0,,Youre the One That I Want,john farrar+the u.s.c. trojan marching band
31230,31230,739930,458546,That's The Way (I Like It),KC & The Sunshine Band,1975,Grease Day USA,1978.0,,Youre the One That I Want,john farrar+the u.s.c. trojan marching band
31232,31232,710573,458546,I Just Had You On My Mind,John Wesley Ryles,0,Grease Day USA,1978.0,,Youre the One That I Want,john farrar+the u.s.c. trojan marching band
31233,31233,761086,458546,Honest I Do,John Hammond,0,Grease Day USA,1978.0,,Youre the One That I Want,john farrar+the u.s.c. trojan marching band
31272,31272,955287,458546,I Just Cant Give You Up ,Average White Band,0,Grease Day USA,1978.0,,Youre the One That I Want,john farrar+the u.s.c. trojan marching band
31278,31278,61737,458546,I Turn To You,The John Earl Walker Band,0,Grease Day USA,1978.0,,Youre the One That I Want,john farrar+the u.s.c. trojan marching band
31285,31285,85784,458546,The Honky Tonk Life I Lead,The John Evans Band,0,Grease Day USA,1978.0,,Youre the One That I Want,john farrar+the u.s.c. trojan marching band
31387,31387,555138,275105,Les Deux Pigeons ( Ballet Suite): Pas Des Voiles (Theme Et Variations,Paul Bonneau,0,The Tonight Show Starring Johnny Carson,1962.0,(1972-09-19),Johnnys Theme,paul anka
31446,31446,889460,275105,Theme (The Duke) - Intro,The Dave Brubeck Quartet Featuring Paul Desmond,0,The Tonight Show Starring Johnny Carson,1962.0,(1972-09-19),Johnnys Theme,paul anka
31472,31472,253587,270659,Left Out In The Rain,Air Traffic,2007,The Steve Katsos Show,2009.0,Red Circles (#4.11),Rain Song,air traffic controller
31492,31492,373684,301059,Two Hearts (Live),Phil Collins,1990,Top of the Pops,1964.0,(1980-04-17),Dear Miss Lonely Hearts,phil lynott
31500,31500,506022,301059,Dear Miss Lonely Hearts,Phil Lynott,1980,Top of the Pops,1964.0,(1980-04-17),Dear Miss Lonely Hearts,phil lynott
31597,31597,73503,302787,I want 2 know u,The Funky Lowlives,2002,Top of the Pops,1964.0,(1996-02-15),I Got 5 on It,tone capone+claydes smith+dennis d.t. thomas+denzil foster+donald boyce+numskull+george funky brown+jay king+yukmouth+richard westfield+robert kool bell+robert spike mickens+ronald bell+thomas mcelroy+luniz
31675,31675,21127,44578,Building A Mystery (Live),Sarah McLachlan,1999,Charmed,1998.0,Something Wicca This Way Comes (#1.1),Building a mystery,sarah mclachlan
32124,32124,621693,613385,1959,Sisters Of Mercy,1987,Shot,1988.0,,1959,andrew eldritch+the sisters of mercy
32413,32413,4432,208737,The Luck You Got,The High Strung,2005,Shameless,2011.0,The Sins of My Caretaker (#3.5),The Luck You Got,the high strung
32440,32440,370245,494169,Love Me Like I Love (Album Version),Jonathan Richman,1998,Journey,1983.0,,Stone in Love,jonathan cain+neal schon
32467,32467,952518,383679,Am I A Soldier,Dorothy Love Coates / The Original Gospel Harmonettes,0,Cant Hardly Wait,1998.0,,How Do I Make You,billy steinberg+jennifer love hewitt
32473,32473,249598,383679,When A Man Loves A Woman (The Way That I Love You),Billy Walker,0,Cant Hardly Wait,1998.0,,How Do I Make You,billy steinberg+jennifer love hewitt
32475,32475,684368,383679,Take Me With You (Adam K & Soha Summer Dub),Serge Devant feat. Emma Hewitt,2009,Cant Hardly Wait,1998.0,,How Do I Make You,billy steinberg+jennifer love hewitt
32482,32482,730054,383679,I Wanna Boogie And Woogie With You,The Love Unlimited Orchestra,0,Cant Hardly Wait,1998.0,,How Do I Make You,billy steinberg+jennifer love hewitt
32483,32483,771013,383679,Because Of You,Billy Ocean,1988,Cant Hardly Wait,1998.0,,How Do I Make You,billy steinberg+jennifer love hewitt
32502,32502,779846,383679,I Love Paris,Wild Billy Childish And The Blackhands,0,Cant Hardly Wait,1998.0,,How Do I Make You,billy steinberg+jennifer love hewitt
32508,32508,637852,383679,My Laboratory (Is Ready For You),The Love Unlimited Orchestra,0,Cant Hardly Wait,1998.0,,How Do I Make You,billy steinberg+jennifer love hewitt
32510,32510,840479,383679,I Fill All of Your Dreams,Wild Billy Childish And The Musicians Of The British Empire,2008,Cant Hardly Wait,1998.0,,How Do I Make You,billy steinberg+jennifer love hewitt
32511,32511,108383,383679,My Love For You Grows - Original,Billy Butler,0,Cant Hardly Wait,1998.0,,How Do I Make You,billy steinberg+jennifer love hewitt
32517,32517,129970,383679,You Don't Love Me No More,Billy Boy Arnold,1963,Cant Hardly Wait,1998.0,,How Do I Make You,billy steinberg+jennifer love hewitt
32619,32619,239661,93417,Im Gonna Get Married,Lloyd Price,0,Fringe,2008.0,The Firefly (#3.10),Im Kissing You,desree+christopher lloyd
32805,32805,381596,607321,Tell Me About The Blues Highway_ Grampa,Harry Manx & Kevin Breit,0,Script Girl,1938.0,,Remember Me?,harry warren+sung with special lyrics during the george bernard shaw bit
32829,32829,282639,607321,Guide Me,George Nooks,2002,Script Girl,1938.0,,Remember Me?,harry warren+sung with special lyrics during the george bernard shaw bit
32858,32858,856712,607321,What Happened To Me,Bernard Butler,1999,Script Girl,1938.0,,Remember Me?,harry warren+sung with special lyrics during the george bernard shaw bit
32937,32937,92496,659390,Concentrate On Me,Harold Melvin & The Blue Notes,1973,The Fear of 13,2015.0,,Hasnt Hit Me Yet,blue rodeo
32942,32942,616570,659390,Hold Me_ Hug Me_ Rock Me,Gene Vincent & His Blue Caps,0,The Fear of 13,2015.0,,Hasnt Hit Me Yet,blue rodeo
32946,32946,319145,659390,Hasn't Hit Me Yet,Blue Rodeo,1993,The Fear of 13,2015.0,,Hasnt Hit Me Yet,blue rodeo
32963,32963,204974,659390,Make Me Know You're Mine,The Swinging Blue Jeans,1998,The Fear of 13,2015.0,,Hasnt Hit Me Yet,blue rodeo
32968,32968,460718,659390,Show Me,Blue Girl,0,The Fear of 13,2015.0,,Hasnt Hit Me Yet,blue rodeo
32993,32993,237028,53272,Bizet: Carmen: Je vais danser en votre honneur,Georges Bizet,0,Curb Your Enthusiasm,2000.0,The Car Pool Lane (#4.6),Carmen - Gypsy Dance,georges bizet
32995,32995,640335,53272,Carmen Suite: Gipsy Dance,Georges Bizet,0,Curb Your Enthusiasm,2000.0,The Car Pool Lane (#4.6),Carmen - Gypsy Dance,georges bizet
32997,32997,849304,53272,Bizet: Carmen: C'est toi!,Georges Bizet,0,Curb Your Enthusiasm,2000.0,The Car Pool Lane (#4.6),Carmen - Gypsy Dance,georges bizet
32998,32998,372252,53272,Carmen Suite: Intermezzo,Georges Bizet,1993,Curb Your Enthusiasm,2000.0,The Car Pool Lane (#4.6),Carmen - Gypsy Dance,georges bizet
33024,33024,322621,691012,Not One Bit Ashamed (Modlang Mix),King Creosote,0,The White River Kid,1999.0,,Youre The One,alicia king
33058,33058,237780,691012,Channel One Is A Joker,King Tubby / The Aggrovators,0,The White River Kid,1999.0,,Youre The One,alicia king
33117,33117,251103,324787,Love At First Sight (From The Film Totally Blonde),Michael BublÌ©,0,iCarly,2007.0,iSaw Him First (#2.1),Totally Awesome,michael corcoran
33193,33193,451289,685888,Friend Of The Devil (Live),DAVID GRISMAN AND JERRY GARCIA,0,The Stick Up,1977.0,,Friend of Mine,david soul+jeffrey bloom
33421,33421,336813,393392,The Man I Love,Paul Whiteman & His Orchestra,0,Classic Widows,1995.0,,Odd Man Out  Prelude,william alwyn+london symphony orchestra
33468,33468,56486,393392,The Man With The Magic Touch,The Brian Setzer Orchestra,1996,Classic Widows,1995.0,,Odd Man Out  Prelude,william alwyn+london symphony orchestra
33469,33469,669143,393392,Theme From 'The Incredible Shrinking Man,Dick Jacobs & His Orchestra,0,Classic Widows,1995.0,,Odd Man Out  Prelude,william alwyn+london symphony orchestra
33582,33582,267100,393392,a. Out to Sea  b. The Shark Cage Fugue from Jaws,John Williams;The Boston Pops Orchestra,0,Classic Widows,1995.0,,Odd Man Out  Prelude,william alwyn+london symphony orchestra
33628,33628,471939,393392,Overture: The Music Man [2000 Broadway Revival],The Orchestra,0,Classic Widows,1995.0,,Odd Man Out  Prelude,william alwyn+london symphony orchestra
33643,33643,928087,685478,Do You Feel Like We Do (Live),Peter Frampton,2003,The Spirit of 76,1990.0,,Do You Feel Like We Do,peter frampton+john siomos+rick wills+mickey gallagher
33648,33648,579817,685478,I Want You!,Peter Bjorn And John,2009,The Spirit of 76,1990.0,,Do You Feel Like We Do,peter frampton+john siomos+rick wills+mickey gallagher
33673,33673,428904,685478,I Know You Will (LP Version),Peter Holsapple & Chris Stamey,0,The Spirit of 76,1990.0,,Do You Feel Like We Do,peter frampton+john siomos+rick wills+mickey gallagher
33675,33675,641719,685478,I'm Ready For You,Peter Green Splinter Group,2008,The Spirit of 76,1990.0,,Do You Feel Like We Do,peter frampton+john siomos+rick wills+mickey gallagher
33676,33676,758780,685478,Brother (Buddy) Can You Spare A Dime (LP Version),Peter_ Paul and Mary,1965,The Spirit of 76,1990.0,,Do You Feel Like We Do,peter frampton+john siomos+rick wills+mickey gallagher
33683,33683,20769,685478,You Gotta Make It On Your Own,The Pure feat. Peter Kaufmann,0,The Spirit of 76,1990.0,,Do You Feel Like We Do,peter frampton+john siomos+rick wills+mickey gallagher
33705,33705,779617,545097,May The Bird Of Paradise Fly Up Your Nose,Little' Jimmy Dickens,1993,More American Graffiti,1979.0,,May the Bird of Paradise Fly Up Your Nose,neal merritt+little jimmy dickens
33732,33732,189970,545097,Rock Your Baby,Jimmy 'Bo' Horne,0,More American Graffiti,1979.0,,May the Bird of Paradise Fly Up Your Nose,neal merritt+little jimmy dickens
33739,33739,494876,545097,Steppin' Up In Class,Jimmy McCracklin,0,More American Graffiti,1979.0,,May the Bird of Paradise Fly Up Your Nose,neal merritt+little jimmy dickens
33760,33760,555138,276814,Les Deux Pigeons ( Ballet Suite): Pas Des Voiles (Theme Et Variations,Paul Bonneau,0,The Tonight Show Starring Johnny Carson,1962.0,(1992-03-04),Johnnys Theme,paul anka
33819,33819,889460,276814,Theme (The Duke) - Intro,The Dave Brubeck Quartet Featuring Paul Desmond,0,The Tonight Show Starring Johnny Carson,1962.0,(1992-03-04),Johnnys Theme,paul anka
34004,34004,950785,439881,Fool's Paradise,Willie Nelson / Dr. John,2000,Fire Down Below,1997.0,,Paradise,john prine+arrangement with warner special products
34077,34077,265062,33165,Gee_ Rudolph (Ain't I Good To You) (Parody by Ken Vandermarr_ based on Gee_ Baby_ Aint I Good To You),The Christmas Jug Band,1987,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34084,34084,261446,33165,I'm The Urban Spaceman,The Bonzo Dog Doo Dah Band,1968,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34094,34094,836177,33165,I'm Aware (Remastered Version),Charles Wright & The Watts 103rd. Street Rhythm Band,0,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34108,34108,649788,33165,Doctor Love,The Leslie West Band,0,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34111,34111,2142,33165,Love That Burns,The Mick Fleetwood Blues Band,2008,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34118,34118,905109,33165,Just Want To Love You Tonight ,Average White Band,2009,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34126,34126,875909,33165,Love It All,Wicked Jazz Sounds Band,2009,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34204,34204,330934,33165,Jeck im RÌ_n,Zeltinger Band,0,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34213,34213,912517,33165,Sex im Rex,Zeltinger Band,0,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34227,34227,835974,33165,Who Do You Love,Steve Miller Band,1994,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34240,34240,408329,33165,You Wouldnt Know Love,The Nashville Bluegrass Band,1995,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34294,34294,840904,33165,Falling In Love Again,Michael Stanley Band,1981,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34296,34296,468651,33165,I'm Gonna Sit Right Down And Write Myself A Christmas Card (Parody by Dan Hicks based on 'm Gonna Sit Right Down And Write Myself A Letter),The Christmas Jug Band,1987,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34302,34302,150750,33165,Why Should Love Be This Way,Michael Stanley Band,1992,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34320,34320,932206,33165,Oh Stevie,Zucchero / The Randy Jackson Band,1985,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34321,34321,797179,33165,Will You Love Me Tomorrow,The Michael Stanley Band,1977,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34355,34355,691594,33165,Just Wanna Love You Tonight (LP Version),Average White Band,1974,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34365,34365,550085,33165,I'm Gonna Bring A Watermelon To My Girl Tonight,The Bonzo Dog Band,2007,Boardwalk Empire,2010.0,A Man  a Plan... (#3.10),Oh Gee  Oh Gosh  Oh Golly  Im In Love,boardwalk empire carousel band organ
34482,34482,925634,118937,I Sent For You Yesterday And Here You Come Today,Mel TormÌ© / Gerry Mulligan / George Shearing,0,Idool 2004,2004.0,Finale (#2.18),Stuck in the Middle with You,gerry rafferty+joe egan+joeri fransen+wouter de clerck
34516,34516,352979,230500,Never Let You Go,Third Eye Blind,1999,Switched at Birth,2011.0,It Hurts to Wait with Love If Love Is Somewhere Else (#3.4),The One Who Really Loves You,blind horse canyon
34519,34519,913799,230500,Deep Inside Of You (2006 Remastered LP Version),Third Eye Blind,2006,Switched at Birth,2011.0,It Hurts to Wait with Love If Love Is Somewhere Else (#3.4),The One Who Really Loves You,blind horse canyon
34531,34531,55255,389291,Dream Police,Cheap Trick,1979,Cheap Trick: From Tokyo to You,2004.0,,Dream Police,rick nielsen+cheap trick
34600,34600,941436,603122,Free,Donavon Frankenreiter,2003,Sammys avonturen: De geheime doorgang,2010.0,,Free,donavon frankenreiter
34654,34654,838295,692818,With A Little Bit Of Luck (from the musical My Fair Lady),Ron Moody and the Chorus. The National Symphony Orchestra conducted by John Owen Edwards,0,The Young Hitchikers,1971.0,,Lady Madonna,john lennon+paul mccartney+gary puckett+the union gap
34758,34758,444025,692818,Hey Lady,Little John,1985,The Young Hitchikers,1971.0,,Lady Madonna,john lennon+paul mccartney+gary puckett+the union gap
34833,34833,441734,203179,For You Alone,Calibre Ft. Steve Spacek,2006,Saturday Night Live,1975.0,Sissy Spacek/Richard Baskin (#2.16),One  I Love You,richard baskin+sissy spacek
34837,34837,776435,203179,I Want To See The Bright Lights Tonight,Richard Thompson / Linda Thompson,1984,Saturday Night Live,1975.0,Sissy Spacek/Richard Baskin (#2.16),One  I Love You,richard baskin+sissy spacek
34840,34840,953546,203179,I Dreamt I Dwelt In Marble Halls,Dame Joan Sutherland / London Symphony Orchestra / Richard Bonynge,0,Saturday Night Live,1975.0,Sissy Spacek/Richard Baskin (#2.16),One  I Love You,richard baskin+sissy spacek
34873,34873,933573,203179,Do You Remember (2007 Digital Remaster),Cliff Richard,0,Saturday Night Live,1975.0,Sissy Spacek/Richard Baskin (#2.16),One  I Love You,richard baskin+sissy spacek
34877,34877,615806,203179,All The Love In The World,Richard Clayderman,1990,Saturday Night Live,1975.0,Sissy Spacek/Richard Baskin (#2.16),One  I Love You,richard baskin+sissy spacek
34907,34907,111249,555614,When You Turn,Stacie Rose,0,New York  I Love You,2008.0,,The Way You Look Tonight,jerome kern+the michael rose orchestra
34924,34924,637852,555614,My Laboratory (Is Ready For You),The Love Unlimited Orchestra,0,New York  I Love You,2008.0,,The Way You Look Tonight,jerome kern+the michael rose orchestra
34925,34925,730054,555614,I Wanna Boogie And Woogie With You,The Love Unlimited Orchestra,0,New York  I Love You,2008.0,,The Way You Look Tonight,jerome kern+the michael rose orchestra
34954,34954,245146,555614,Near You,Alvino Rey And His Orchestra,0,New York  I Love You,2008.0,,The Way You Look Tonight,jerome kern+the michael rose orchestra
34970,34970,402726,555614,The Way You Look Tonight,The Golden Age Orchestra_ Paul SummeråÊ,0,New York  I Love You,2008.0,,The Way You Look Tonight,jerome kern+the michael rose orchestra
34973,34973,900933,555614,How Am I Supposed To Live Without You,Michael Bolton,1989,New York  I Love You,2008.0,,The Way You Look Tonight,jerome kern+the michael rose orchestra
34978,34978,497988,555614,Baby_ can I hold you tonight,Tracy Chapman / Luciano Pavarotti / Orchestra Sinfonica Italiana / JosÌ© Molina,0,New York  I Love You,2008.0,,The Way You Look Tonight,jerome kern+the michael rose orchestra
