song_id,track_id,title,artists,song,year,episode,episode_year
842597.0,226175.0,Stars in Their Eyes,jon bon jovi+richie sambora+desmond child+david burrows,This Ain't A Love Song,1995.0,(#8.6),1990.0
842801.0,69701.0,Dexter,daniel licht,Blood Theme,2007.0,Scar Tissue (#8.4),2006.0
843855.0,312829.0,Veronica Mars,radio 4,Party Crashers (Headman Dub Mix),2004.0,The Wrath of Con (#1.4),2004.0
844100.0,503430.0,Koi no tsumi,Gustav Mahler_ Moscow RTV Large Symphony Orchestra Kyril Kondrashin_ Various Artist,Symphony No 5 in C Sharp minior - IV. Adagietto,1987.0,,2011.0
847855.0,381679.0,CHIKARA: King of Trios 2009 - Night I,deandre way cortez+soulja boy,Crank That (Soulja Boy) [Travis Barker Remix],0.0,,2009.0
847947.0,355285.0,Australia,buddy feyne+william johnson+julian dash+erskine hawkins+glenn miller+his orchestra+arrangement with sony bmg music entertainment,Tuxedo Junction,1993.0,,2008.0
847947.0,549611.0,My Dog Skip,william johnson+buddy feyne+erskine hawkins+julian dash+gene krupa+his orchestra  (as gene krupa+his orchestra),Tuxedo Junction,1993.0,,2000.0
850003.0,436199.0,Fame,michael gore+linda clifford,Red Light,1980.0,,1980.0
851104.0,207043.0,SexTV,leonard cohen,Ain't No Cure For Love,1988.0,,1998.0
851109.0,509831.0,Lacombe Lucien,django reinhardt+stÌ©phane grappelli,Minor Swing,1984.0,,1974.0
851477.0,193812.0,Red Band Society,gerry rafferty+joe egan+stealers wheel,Stuck in the Middle With You,1973.0,Pilot (#1.1),2014.0
857397.0,102553.0,Greys Anatomy,way out west,Don't Forget Me,0.0,Bring the Pain (#2.5),2005.0
859787.0,269555.0,The Sonny and Cher Show,vini poncia+leo sayer+sonny bono+cher,You Make Me Feel Like Dancing (Remastered Single/LP Version),0.0,(#2.17),1976.0
860146.0,354656.0,Atomic Kitten: Kitten Diaries,stuart kershaw+andy mccluskey+jerome moross+liz mcclarnon+atomic kitten,I Want Your Love (Live),2000.0,,2002.0
860278.0,382212.0,Cactus Flower,neil diamond,I'm A Believer,1967.0,,1969.0
861681.0,168103.0,No me la puc treure del cap,brian holland+lamont dozier+eddie holland+the miracles,Mickey's Monkey,1963.0,Festa i ball (#2.6),2010.0
861681.0,686942.0,The T.A.M.I. Show,brian holland+lamont dozier+eddie holland+smokey robinson+the miracles,Mickey's Monkey,1963.0,,1964.0
862289.0,259219.0,The Old Grey Whistle Test,Blondie vs. Edison,Heart Of Glass (Vocal Mix) (2006 Digital Remaster),1979.0,Blondie in Concert (#9.14),1971.0
862289.0,666172.0,The Iceman,debbie harry+chris stein+blondie,Heart Of Glass (Vocal Mix) (2006 Digital Remaster),1979.0,,2012.0
862461.0,276841.0,The Tonight Show Starring Johnny Carson,jerry herman,Hello_ Dolly!,0.0,(1992-05-22),1962.0
863205.0,79106.0,EastEnders,bernard edwards+nile rodgers+sister sledge,We Are Family,1979.0,(2011-05-05),1985.0
863493.0,448360.0,Galerians: Rion,devildriver,The Mountain (Album Version),2003.0,,2004.0
863795.0,457152.0,Grand Theft Auto IV: The Ballad of Gay Tony,ed simons+tom rowlands+the chemical brothers,Nude Night,2003.0,,2009.0
864040.0,301608.0,Top of the Pops,reo speedwagon,Keep on Loving You,1980.0,(1981-05-07),1964.0
865470.0,201382.0,Saturday Night Live,gwen stefani,Hollaback Girl,2004.0,Ashton Kutcher/Gwen Stefani (#30.15),1975.0
865531.0,231350.0,TFI Friday,paul banks+tom gladwin+alan leach+rick witter+shed seven,Going for Gold (Live),1996.0,(#1.6),1996.0
866089.0,675403.0,The Neon Palace,arthur singer+john madara+dave white+danny+the juniors,At the Hop,1957.0,,1971.0
866719.0,418210.0,Dolly Parton Meets the Kids,barry mann+cynthia weil+dolly parton,Here You Come Again,1977.0,,1983.0
867405.0,330507.0,61*,bobby darin+arrangement with warner special products,Dream Lover,1959.0,,2001.0
867405.0,504627.0,Kustom Kar Kommandos,bobby darin+the paris sisters,Dream Lover,1959.0,,1970.0
867405.0,670443.0,The Likes of Louise,bobby darin,Dream Lover,1959.0,,1974.0
868023.0,385291.0,Carol,al alberts+the four aces+carroll gibbons+james dyrenforth,A Garden In The Rain (Digitally Remastered),0.0,,2015.0
868421.0,391192.0,Chris Whitley: Scrapyard,chris whitley,The New Machine,2003.0,,2001.0
868438.0,555143.0,New Day,john waite,How Did I Get By Without You?,1996.0,,2009.0
868901.0,657460.0,The Dukes of September Live at Lincoln Center,buddy miles,Them Changes,1970.0,,2012.0
868999.0,544941.0,Moonwalkers,grace slick+jefferson airplane,White Rabbit,1967.0,,2015.0
869203.0,277595.0,The Tonight Show with Jay Leno,james pankow+the tonight show band,Make Me A Smile,0.0,(#19.199),1992.0
869203.0,278616.0,The Tonight Show with Jay Leno,james pankow+the tonight show band,Make Me A Smile,0.0,(#20.28),1992.0
869483.0,198959.0,Rude Tube,jacques morali+bruce vilanch+fred zarr+the village people,Sex Over the Phone,1985.0,Rom Dotcom (#6.3),2008.0
870910.0,569341.0,Oz the Great and Powerful,danny elfman,The Munchkin Welcome Song,2005.0,,2013.0
870976.0,165974.0,New Girl,isaac slade+joe king+the fray,How to Save a Life,2005.0,Clavado En Un Bar (#3.11),2011.0
870998.0,219144.0,Some Jerk with a Camera,allan sherman,The Bronx Bird Watcher (Album Version),0.0,Star Tours: The Original 1987 Classic (#1.3),2011.0
871241.0,11228.0,American Horror Story,The Mississippi Mass Choir,O Holy Night,0.0,Unholy Night (#2.8),2011.0
872385.0,407401.0,De vrais mensonges,james hunter,Carina,2008.0,,2010.0
872466.0,199476.0,S.P.U.N.G,jill scott,Slowly Surely,2000.0,Jag ljuger aldrig (#1.6),2002.0
872892.0,517151.0,Lets Get Lost,Natalie Cole,Ev'ry Time We Say Goodbye,2004.0,,1988.0
873933.0,184887.0,PolÌ_nia,franke previte+donald markowitz+john denicola+bill medley+jennifer warnes,(I've Had) The Time Of My Life,1987.0,(#11.11),2006.0
875233.0,454311.0,Going Berserk,richard rodgers+lorenz hart+the marcels,Blue Moon,1977.0,,1983.0
875591.0,309207.0,UnREAL,jane glover+royal philharmonic orchestra+leland chen,A Midsummer Night's Dream Op. 61/9: Wedding March,0.0,Friendly Fire (#2.10),2015.0
875879.0,606991.0,Scott Pilgrim vs. the World,frank black,I Heard Ramona Sing,1993.0,,2010.0
875937.0,376372.0,Brian Wilson: Songwriter 1969 - 1982,randy newman,Sail Away,1972.0,,2012.0
876052.0,244323.0,The Filthy Frank Show,ice cube+wc+mack 10+westside connection,Bow Down,1996.0,Just Ask Filthy Frank #3 (#2.41),2011.0
876848.0,10245.0,Alvin & the Chipmunks,David Seville & Orchestra with The Chipmunks,The Witch Doctor,0.0,,1983.0
877456.0,302787.0,Top of the Pops,tone capone+claydes smith+dennis d.t. thomas+denzil foster+donald boyce+numskull+george funky brown+jay king+yukmouth+richard westfield+robert kool bell+robert spike mickens+ronald bell+thomas mcelroy+luniz,I Got 5 on It,1995.0,(1996-02-15),1964.0
877546.0,330507.0,61*,bobby darin+arrangement with warner special products,Dream Lover,1993.0,,2001.0
877546.0,504627.0,Kustom Kar Kommandos,bobby darin+the paris sisters,Dream Lover,1993.0,,1970.0
877546.0,670443.0,The Likes of Louise,Bobby Rydell,Dream Lover,1993.0,,1974.0
877657.0,343680.0,All I Ever Wanted: Bonus DVD,kelly clarkson,My Life Would Suck Without You ,2009.0,,2009.0
879238.0,732933.0,Zusje,andrew wright+calvin lewis+percy sledge,When a Man Loves a Woman,1966.0,,1995.0
879415.0,301853.0,Top of the Pops,abc,Tears Are Not Enough,0.0,(1981-11-19),1964.0
880638.0,451779.0,Gila!,jimmy dean,Little Black Book,2004.0,,2012.0
881357.0,301007.0,Top of the Pops,the bodysnatchers,Let's Do Rock Steady,0.0,(1980-03-20),1964.0
881357.0,404204.0,Dance Craze,dandy livingstone+the bodysnatchers,Lets Do the Rock Steady,0.0,,1981.0
881527.0,588984.0,Rakenrol,taken by cars,A Weeknight Memoir (in High Definition),0.0,,2011.0
882171.0,315436.0,Waterloo Road,jack allsopp,Starz In Their Eyes,2007.0,(#1.1),2006.0
882228.0,299983.0,Top of the Pops,mick jackson+dave jackson+elmar krohn+the jacksons,Blame it on the Boogie,0.0,(1978-09-28),1964.0
882228.0,234312.0,Tennis: Eastbourne,Tony Jackson,Blame It on the Boogie,0.0,2016: Thursday  Part 2,2008.0
882634.0,457246.0,Grand Theft Auto IV: The Lost and Damned,kill memory crash,Hell on Wheels,2008.0,,2009.0
884603.0,240562.0,The Chart Show,adam devlin+eds chesters+mark morriss+scott morriss+the bluetones,If...,1998.0,(1998-04-18),1986.0
884625.0,155108.0,Miss Match,burt bacharach+hal david+dusty springfield,The Look Of Love,1967.0,Whos Your Daddy? (#1.2),2003.0
884763.0,327667.0,1941,abe olman+the andrews sisters,Down by the Ohio,0.0,,1979.0
886471.0,47291.0,Cold Case,dave matthews+dave matthews band,Crash Into Me,1996.0,Bullet (#7.19),2003.0
886495.0,158154.0,Monkey Dust,david gray,Babylon (Radio Mix 2),0.0,(#2.5),2003.0
887071.0,150815.0,Mega64,the aquabats,Pizza Day!,2000.0,Poque (#1.3),2004.0
887965.0,439084.0,Fil rouge,p.f. sloan+barry mcguire,EVE OF DESTRUCTION,1965.0,,1987.0
888308.0,376749.0,Bridget Jones: The Edge of Reason,BeyoncÌ© feat. Jay-Z,Crazy in Love,2003.0,,2004.0
888372.0,10500.0,Americas Got Talent,paul jabara+john quale+donna summer,Last Dance,1978.0,Finale: Winner Revealed (#5.31),2006.0
888372.0,298429.0,Top of the Pops 2,paul jabara+donna summer,Last Dance,1978.0,Donna Summer,1994.0
888952.0,9511.0,All Watched Over by Machines of Loving Grace,donna summer+giorgio moroder+pete bellotte,I Feel Love,1977.0,The Monkey in the Machine and the Machine in the Monkey (#1.3),2011.0
889218.0,679447.0,The Princes Trust Rock Gala,john lennon+paul mccartney+eric clapton+mark knopfler+nathan east+elton john+wet wet wet+marti pellow+graeme clark+tom cunningham+neil mitchell+midge ures all star band+phil collins+brian may  )+howard jones+rick astley+colin vearncombe+joe cocker+the bee gees+robin gibb  maurice gibb )+peter gabriel,With a Little Help from my Friends,1988.0,,1988.0
891641.0,529255.0,Made of Honor,holly johnson+mark otoole+peter gill+frankie goes to hollywood,Two Tribes,1984.0,,2008.0
891742.0,636381.0,Sweeney Todd: The Demon Barber of Fleet Street,stephen sondheim+cris groenendaal+betsy joslyn+george hearn+sara woods,Johanna (Reprise),1979.0,,1982.0
892240.0,137187.0,Les Refrains de la mÌ©moire,Ìämile carrara+lucienne delyle,Mon amant de Saint Jean,1993.0,Mon amant de Saint Jean... 1942,2001.0
892274.0,321239.0,World Championship Snooker,paolo nutini,Pencil Full Of Lead (Radio Edit),2009.0,2015: Day 8  Part 1 (#43.39),1973.0
892492.0,38049.0,Buffy the Vampire Slayer,pete townshend+anthony head,Behind Blue Eyes,1983.0,Where the Wild Things Are (#4.18),1997.0
893765.0,337604.0,AMV Hell 3: The Motion Picture,bloodhound gang,K.I.D.S. Incorporated,1995.0,,2005.0
895017.0,10932.0,American Horror Story,shel silverstein+marianne faithfull,The Ballad of Lucy Jordan,1979.0,Be Our Guest (#5.12),2011.0
895472.0,617716.0,Sket,Skream ft. Warrior Queen,Check-It,2006.0,,2011.0
895622.0,339361.0,Across the Universe,george harrison+martin luther+jim sturgess,While My Guitar Gently Weeps (Live) (2004 Digital Remaster),0.0,,2007.0
896206.0,68066.0,Derek Acorahs Ghost Towns,The Specials and Fun Boy Three,Ghost Town (Chemical Submission),0.0,Ely (#2.3),2005.0
896413.0,473787.0,Honeymooner,operator please+a. wilkinson+t. commandeur,Jealous,2010.0,,2010.0
897120.0,425010.0,Echelon Conspiracy,wang chung,Dance Hall Days,1983.0,,2009.0
897309.0,250164.0,The Johnny Cash Show,johnny cash+june carter cash,He Turned Water Into Wine (The Gospel Music Of Johnny Cash Album Version),0.0,(#2.21),1969.0
897429.0,413586.0,Diary of a Wimpy Kid,caleb turman+austin bello+jonathan cook+kent garrison+forever the sickest kids,WHAT DO YOU WANT FROM ME,2009.0,,2010.0
899434.0,11228.0,American Horror Story,John P. Kee & The New Life Community Choir,O' Holy Night,0.0,Unholy Night (#2.8),2011.0
899673.0,428793.0,Elizabethtown,b.b. cunningham+gary mcewen+jerry masters+john hunter+the hombres,Let It Out (Let It All Hang Out),1988.0,,2005.0
900273.0,60798.0,Daria,queens of the stone age,The Lost Art of Keeping a Secret,2000.0,Fizz Ed (#5.1),1997.0
900871.0,583444.0,Private Peaceful,william h. monk+lyrics by henry f. lyte+sung at james peacefuls funeral,Abide with Me,0.0,,2012.0
900871.0,502665.0,Klansman,Thelonious Monk Septet,Abide with me,0.0,,1974.0
900914.0,123152.0,Jacks Big Music Show,laurie berkner+the laurie berkner band with susie lampert+adam bernstein,I Had a Friend,2001.0,Ground Hog Day (#2.9),2005.0
900930.0,296702.0,Todds Pop Song Reviews,James Brown and The Soul G's,Get Up Offa That Thing - Original Live,0.0,The Lazy Song (#2.11),2009.0
900933.0,204567.0,Scream Queens,michael bolton,How Am I Supposed to Live Without You,1989.0,Dorkus (#1.12),2015.0
902245.0,713626.0,Video Games: The Movie,the commodores,Machine Gun,1974.0,,2014.0
902923.0,154006.0,Mike and Mike in the Morning,george frideric handel,How Excellent Thy Name_ O Lord. Hallelujah (Chorus Of Israelites),0.0,(2014-07-29),2005.0
903953.0,241722.0,The Danny Kaye Show,The Duke Ellington Orchestra / Johnny Hodges / Benny Carter / Jimmy Hamilton / Paul Gonsalves,Satin Doll,1987.0,(#4.4),1963.0
904865.0,58522.0,Dancing with the Stars,katy perry,I Kissed A Girl (Jason Nevins Funkrokr Edit),2008.0,Round 2 (#7.4),2005.0
904909.0,375362.0,Brad Paisley: The Video Collection,brad paisley,The World,2005.0,,2006.0
905750.0,731065.0,Youth in Revolt,lorenz hart+richard rodgers+jo stafford,My Romance,1994.0,,2009.0
905861.0,619607.0,Smile,ludwig van beethoven,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,0.0,,2010.0
906002.0,391164.0,Chris Botti in Boston,chris botti,Broken Vow,2009.0,,2009.0
906093.0,608548.0,Selena Live: The Last Concert,a.b. quintanilla+pete astudillo+selena,Baila Esta Cumbia,0.0,,1995.0
906357.0,583431.0,Private Parts,leroy anderson+arthur fiedler+boston pops orchestra,The Syncopated Clock,1990.0,,1997.0
906423.0,638806.0,Take Me to the River,Queen & David Bowie,Under Pressure (Rah Mix) (Radio Edit) (1999 Digital Remaster),1999.0,,2015.0
908158.0,459871.0,Guardians of the Galaxy,david bowie,Moonage Daydream (Live),1996.0,,2014.0
909126.0,301838.0,Top of the Pops,phil lynott+midge ure,Yellow Pearl,1980.0,(1981-11-05),1964.0
909430.0,297019.0,Todds Pop Song Reviews,justin timberlake+chad hugo+pharrell williams,Rock Your Body,2002.0,Top Ten Best Hit Songs of 2014: Part 1 (#7.3),2009.0
909518.0,492903.0,Joe the King,johnnie ray,The Little White Cloud That Cried,1989.0,,1999.0
910443.0,492854.0,Joe Strummer: The Future Is Unwritten,mick jones+joe strummer+paul simonon+topper headon+the clash,Should I Stay Or Should I Go,1982.0,,2007.0
911176.0,387392.0,Celtic Woman: A New Journey,enya+celtic woman+lisa kelly+ÌÒrla fallon ),Orinoco Flow,2005.0,,2006.0
913013.0,217841.0,So You Think You Can Dance,jordin sparks,Battlefield,2009.0,Top Eight Perform (#5.18),2005.0
913176.0,584977.0,Punk Rock Holocaust,the secretions,Fuckin Zombies,2003.0,,2004.0
914510.0,528417.0,Mad Cows,johnny mercer+hoagy carmichael+juan garcÌ_a esquivel,Lazy Bones,1958.0,,1999.0
914599.0,253868.0,The Marty Stuart Show,The Stanley Brothers;The Clinch Mountain Boys,I'm A Man Of Constant Sorrow,1951.0,Ralph Stanley and the Clinch Mountain Boys (#2.10),2008.0
915230.0,139994.0,Live from Daryls House,henry cosby+smokey robinson+stevie wonder,The Tears Of A Clown,1967.0,Smokey Robinson (#1.22),2007.0
916882.0,592054.0,Remember Me,jon thor birgisson+orri p. dyrason+georg holm+kjartan sveinsson+sigur rÌ_s,Andvari,2005.0,,2010.0
917286.0,598671.0,Ronnie Milsap: Live,bob hilliard+burt bacharach+ronnie milsap,Any Day Now,1982.0,,2002.0
917310.0,214337.0,Skins,bernie taupin+martin page+dennis lambert+pÌ©ter wolf+jefferson starship,We Built This City,1985.0,Finale (#1.9),2007.0
917310.0,240895.0,The Code,bernie taupin+martin page+dennis lambert+pÌ©ter wolf+jefferson starship,We Built This City,1985.0,(#1.2),2014.0
918851.0,374798.0,Bouquet final,X-press 2 Feat Kurt Wagner,Give It,2005.0,,2008.0
919109.0,145784.0,MTV Star Trax,tony mortimer+east 17,Deep,1992.0,East 17,1996.0
920063.0,205381.0,Scrubs,lazlo bane,Superman,2000.0,My Two Dads (#1.5),2001.0
920267.0,490827.0,Jedermann Remixed,joe south+hans theessink,Games People Play (2002 Digital Remaster),2002.0,,2011.0
921033.0,242521.0,The Dodge Dancing Party,Glenn Miller & His Orchestra,That Old Black Magic,1999.0,Songs of the 40s (#17.21),1955.0
921208.0,79590.0,Eastbound & Down,freddie king,Going Down,1971.0,Chapter 3 (#1.3),2009.0
921208.0,79601.0,Eastbound & Down,freddie king,Going Down,1971.0,Chapter 6 (#1.6),2009.0
921252.0,267032.0,The Shield,julieta venegas,Fe,2000.0,Throwaway (#1.9),2002.0
921502.0,683384.0,The Secret Disco Revolution,irving berlin+ethel merman,There's No Business Like Show Business,1979.0,,2012.0
921986.0,10766.0,American Dreams,brian holland+lamont dozier+eddie holland+martha+the vandellas,(Love Is Like A) Heat Wave,0.0,,2002.0
922803.0,503303.0,Knuckle Draggers,keaton simons,Unstoppable,2008.0,,2009.0
922942.0,655628.0,The Dead Boys Club,It's A Beautiful Day,White Bird,1969.0,,1992.0
923803.0,135774.0,Late Show with David Letterman,john fogerty,Green River,1998.0,(#19.46),1993.0
924627.0,38891.0,CMT Top 20 Countdown,Big & Rich,Between Raising Hell and Amazing Grace,2007.0,(2007-11-01),2001.0
925153.0,394445.0,Clutch: Live at the 9:30,clutch,Big News I (LP Version),0.0,,2010.0
925153.0,394433.0,Clutch: Full Fathom Five,clutch,Big News I (LP Version),0.0,,2008.0
925335.0,546600.0,Mr. Deeds,dave matthews+dave matthews band,Where Are You Going,2002.0,,2002.0
927602.0,278285.0,The Tonight Show with Jay Leno,john fogerty+the tonight show band,Fortunate Son,1996.0,(#20.157),1992.0
927764.0,468683.0,Herbert GrÌ¦nemeyer: Luxus Live 91,herbert grÌ¦nemeyer,Luxus,1990.0,,1991.0
927974.0,436134.0,Fallout 4,roy brown+henry glover,Butcher Pete (Part 2),0.0,,2015.0
928087.0,685478.0,The Spirit of 76,peter frampton+john siomos+rick wills+mickey gallagher,Do You Feel Like We Do (Live),2003.0,,1990.0
928096.0,144698.0,Lua Vermelha,mundo cÌ£o,Morfina,2006.0,(#1.89),2010.0
928096.0,144554.0,Lua Vermelha,mundo cÌ£o,Morfina,2006.0,(#1.67),2010.0
928096.0,144320.0,Lua Vermelha,mundo cÌ£o,Morfina,2006.0,(#1.345),2010.0
928096.0,143936.0,Lua Vermelha,mundo cÌ£o,Morfina,2006.0,(#1.288),2010.0
928309.0,463649.0,Happy Accidents,lalo schifrin+eddie harris,Mima - Original,0.0,,2000.0
928431.0,309944.0,Unplugged,gene simmons+kiss,Plaster Caster,0.0,KISS (#6.12),1989.0
929080.0,557597.0,Nirvana Live! Tonight! Sold Out!!,kurt cobain+nirvana,Lounge Act,0.0,,1994.0
929104.0,301793.0,Top of the Pops,japan,Quiet Life,1979.0,(1981-09-24),1964.0
929380.0,544013.0,Moneyball,george clinton   (as george clinton+jr.)+bootsy collins+jerome brailey+parliament,Give Up The Funk (Tear The Roof Off The Sucker),1975.0,,2011.0
929842.0,657801.0,The Emperor,jefferson airplane+darby slick,Somebody to Love,1967.0,,1967.0
930818.0,272736.0,The Tonight Show Starring Jimmy Fallon,bryan adams+jim vallance+the roots,Cuts Like a Knife,1983.0,Clive Owen/Gabrielle Union/Neon Indian (#3.25),2014.0
930887.0,727384.0,WrestleMania X8,rob zombie,Never Gonna Stop (The Red Red Kroovy),2003.0,,2002.0
931196.0,262070.0,The Porter Wagoner Show,dimitri tiomkin+ned washington+tex ritter,High Noon,0.0,Tex Ritter (#1.101),1961.0
931720.0,198519.0,RuPauls Drag Race,beyoncÌ© knowles+richard christopher harrison+makeba riddick,Freakum Dress,2006.0,Drag School of Charm (#1.5),2009.0
931967.0,601493.0,SSX Tricky,hybrid,Finished Symphony,0.0,,2001.0
932136.0,411836.0,Desert Hearts,gene vincent+donald graves+tex davis,BE BOP A LULA,1984.0,,1985.0
933092.0,61020.0,Daria,rammstein,Du Hast,1997.0,Through a Lens Darkly (#3.2),1997.0
933434.0,420388.0,Down,aerosmith,Love in an Elevator,1989.0,,2001.0
933791.0,201808.0,Saturday Night Live,macy gray,Sexual Revolution,2001.0,Drew Barrymore/Macy Gray (#27.3),1975.0
933801.0,97656.0,Glastonbury 2009,duncan lloyd+paul smith+maximo park,Girls Who Play Guitars,2007.0,,2009.0
935974.0,214297.0,Skins,6 day riot,Sky Father,2008.0,Emily (#4.2),2007.0
936410.0,230047.0,Supernatural,bad company,She Brings Me Love,1979.0,Route 666 (#1.13),2005.0
936732.0,332681.0,A Disney Christmas Gift,music: john debney,On Christmas Morning,2003.0,,1983.0
937045.0,145123.0,Luna  la heredera,Ìlex ubago,A Gritos de Esperanza,2001.0,,2004.0
937171.0,208868.0,Shark,new young pony club,Ice Cream (Van She Remix),2004.0,In Absentia (#2.7),2006.0
937310.0,231085.0,T in the Park 2010,the courteeners,Not Nineteen Forever,2008.0,Stereophonics/Paolo Nutini (#1.4),2010.0
937425.0,355024.0,August Rush,arthur herzog jr.+billie holiday+chris botti+paula cole,God Bless the Child,0.0,,2007.0
939020.0,172272.0,One Mississippi,ferron foisy+ferron,Ain't Life a Brook (Album Version),0.0,How bout Now  How bout Right Now (#1.5),2015.0
939372.0,554357.0,Neil Young Journeys,neil young,After The Gold Rush (Album Version),2004.0,,2011.0
940250.0,575400.0,Peter Gabriel: Growing Up Live,peter gabriel,Father  Son,0.0,,2003.0
940586.0,210493.0,Shindig!,phil spector+barry mann+cynthia weil+bill medley,You've Lost That Lovin' Feeling (LP Version),0.0,(#1.30),1964.0
940586.0,699953.0,Top Gun,barry mann+cynthia weil+phil spector+tom cruise+anthony edwards,You've Lost That Lovin' Feeling (LP Version),0.0,,1986.0
940604.0,273169.0,The Tonight Show Starring Jimmy Fallon,billy ocean+robert john lange+wayne brathwaite+barry eastmond+jimmy fallon,When the Going Gets Tough  the Tough Get Going,2004.0,Josh Brolin/Kate McKinnon/Billy Ocean (#3.85),2014.0
940751.0,329427.0,30 Minutes or Less,jamal grinnage+eric murry+darryl pittman+m.o.p.+arrangement with sony music licensing,Ante Up (Robbin Hoodz Theory),2001.0,,2011.0
940850.0,651185.0,The Breakfast Club,simple minds,Don't You (Forget About Me) (Live),1988.0,,1985.0
941436.0,603122.0,Sammys avonturen: De geheime doorgang,donavon frankenreiter,Free,2003.0,,2010.0
941591.0,249127.0,The Inbetweeners,leslie feist,I Feel It All,0.0,Wills Birthday (#2.3),2008.0
942498.0,301493.0,Top of the Pops,the who,You Better You Bet,1981.0,(1981-03-05),1964.0
942766.0,627644.0,Stage,luigi albertelli+enrico riccardi+mÌ_nica naranjo,SobrevivirÌ©,2000.0,,2009.0
942860.0,428522.0,Elektra,megan rudloff+will baker+pete woodruff+megan mccauley,Wonder,2005.0,,2005.0
944704.0,66545.0,Deixa-me Amar,tiago bettencourt,CanÌ¤Ì£o simples,2007.0,(#1.238),2007.0
944704.0,65615.0,Deixa-me Amar,tiago bettencourt,CanÌ¤Ì£o simples,2007.0,(#1.154),2007.0
944704.0,65855.0,Deixa-me Amar,tiago bettencourt,CanÌ¤Ì£o simples,2007.0,(#1.176),2007.0
944704.0,65835.0,Deixa-me Amar,tiago bettencourt,CanÌ¤Ì£o simples,2007.0,(#1.174),2007.0
944737.0,567166.0,Opry Video Classics: Legends,don gibson,I Can't Stop Loving You,1987.0,,2007.0
947159.0,455636.0,Good-Time Girl,franz liszt,Liebestraum Nr.3 - Notturno for Piano,0.0,,1948.0
947910.0,237594.0,The Beiderbecke Affair,sergei rachmaninoff+london symphony orchestra,Piano Concerto No. 2: III_ Allegro scherzando,0.0,Can Anybody Join In? (#1.2),1985.0
948011.0,396117.0,Comic Book Confidential,bob crosby+the bobcats+bob haggart+ray bauduc+lyrics by gil rodin,The Big Noise From Winnetka,0.0,,1988.0
948749.0,173241.0,One Tree Hill,steriogram,Walkie Talkie Man,2004.0,Let the Reigns Go Loose (#2.7),2003.0
949760.0,381236.0,Bye-Bye,burning spear   - fullwood+burning spear,Old Marcus Garvey,1975.0,,1995.0
950477.0,297236.0,Tohuwabohu,fats domino+john marascalco+tommy boyce,Be My Guest,1959.0,(#1.1),1990.0
950785.0,439881.0,Fire Down Below,john prine+arrangement with warner special products,Fool's Paradise,2000.0,,1997.0
950966.0,302492.0,Top of the Pops,nick ashford+rza+valerie simpson+method man+method man  feat mary j. blige,I'll Be There For You/ You're All I Need To Get By,0.0,(1995-07-27),1964.0
952441.0,334930.0,A Night in Heaven,jan hammer+linda kay bryman+dolly parton,9 to 5,1980.0,,1983.0
952776.0,299097.0,Top of the Pops,deniece williams,Free,1976.0,(1977-04-21),1964.0
953476.0,400564.0,CrianÌ¤a EsperanÌ¤a 2012,james brown+percy mayfield+stevie wonder+michael jackson+bill bottrell+michele mara+katia drumond+jhonatan matheus,Ponta de LanÌ¤a Africano (Umbabarauma) / Hit the Road Jack / Superstition / Black or White,0.0,,2012.0
953476.0,277594.0,The Tonight Show with Jay Leno,percy mayfield,Hit the Road Jack,0.0,(#19.199),1992.0
953633.0,67077.0,Deixa-me Amar,delfins,ÌÛ espera de Godot,0.0,(#1.6),2007.0
953633.0,65527.0,Deixa-me Amar,delfins,ÌÛ espera de Godot,0.0,(#1.146),2007.0
953633.0,65167.0,Deixa-me Amar,delfins,ÌÛ espera de Godot,0.0,(#1.113),2007.0
953881.0,688034.0,The Tori Amos Custom Concert,tori amos,Precious Things,1992.0,,2003.0
954566.0,355227.0,Austin Powers: International Man of Mystery,roger mcguinn+gene clark+the lightning seeds,You Showed Me,1996.0,,1997.0
954944.0,262887.0,The Real World,deep forest,Sweet Lullaby,1992.0,A Tribute to Pedro Zamora (#3.23),1992.0
956132.0,649563.0,The Big Town,otis blackwell+eddie cooley+little willie john,FEVER,1956.0,,1987.0
956208.0,418325.0,Dolly Parton: Treasures,merle haggard+bonnie owens+dolly parton,Today I Started Loving You Again,1996.0,,1996.0
956762.0,598440.0,Romanticism in Music,richard wagner+birgit nilsson,Wagner: Tristan und Isolde: Auf! Auf! Ihr Frauen!,0.0,,1961.0
956762.0,180500.0,Penny Dreadful,richard wagner,Wagner: Tristan und Isolde: Auf! Auf! Ihr Frauen!,0.0,SÌ©ance (#1.2),2014.0
957005.0,25417.0,Beavis and Butt-Head,dr. dre,Keep Their Heads Ringin' (LP Version) (Explicit),1995.0,U.S. History (#6.3),1993.0
957129.0,646781.0,The April Fools,burt bacharach+hal david+dionne warwick,The April Fools (LP Version),0.0,,1969.0
957142.0,650584.0,The Bottom of the Bottle,Harry James & His Orchestra,I Had the Craziest Dream,0.0,,1956.0
957300.0,607009.0,Scott Pilgrim vs. the World,brian borcherdt+graham walsh+matt schulz+matt mcquaid+holy fuck,Latin America,2010.0,,2010.0
958516.0,571016.0,Papitwo,josÌ© luis perales+miguel bosÌ©,Creo en tÌ_,2007.0,,2012.0
