,id,title,artist_name,year
796232,800409,PÌ_ De Amar,Susana FÌ©lix,2002
75337,653788,100 pounds of trouble,Batmobile,1988
960074,525750,Don't Lose Your Head Remix,Zion I featuring Too $hort,0
697934,545631,Taking Back What's Mine,Ride The Blinds,0
108114,488104,The Truth Song,Bobby Womack / Wilton Felder,2003
599636,890396,Cel din Urma vis,Negura Bunget,2006
524069,27264,Lovesick Blues  (LP Version),Madeleine Peyroux,1996
370263,101476,Rockin' Around The Christmas Tree,Ian Moore,0
960090,743817,Terror Talk - Digital & Lutin Remix,Zion Train,0
908218,920282,Amor com amor se paga,Trio Odemira,0
960095,948145,Baby Father - Digital Dubs Remix,Zion Train,0
370272,711474,Li & Lo,Ian Novak,0
894562,73965,Rock Pop in Concert,Tocotronic,1999
304741,410819,Red States,Fredo Viola,2005
274705,154979,Where Ya Going?,Evan Olson,0
468584,890918,Please Don't Go,KWS,1992
960106,433668,The Dub That Got Away,Zion Train,1993
927339,694417,Around The World In 80 Days - Overture,Victor Young,0
927340,731376,Christmas Morning,Victor Young,0
927347,904270,Around The World - Part 2,Victor Young,0
829044,625356,The Perfect Crime 2,The Decemberists,2006
960118,382198,Garvey's Bones,Zion Train,1994
239223,253304,Funky House,Dr. Felix,1989
239224,318569,Party Time,Dr. Felix,1989
927353,105772,Marianne,Victor Young & His Orchestra / Lee Sweetland,0
927354,535576,Rio Grande - Aha_ San Antone,Victor Young_ Ben Johnson_ Harry Carey_ Jr._ Claude Jarman_ Jr.,0
9851,664932,Brighter Days,Aaron Jerome,0
763516,122272,Johnny's Gone for a Soldier,Solas,1996
960127,899955,Zion Theme,Zion Train,1994
960128,125619,Praying Mantis,Zion Train,1995
760768,248235,Waves,SNAP!,1994
468611,520096,No Faith,Ky-Mani Marley,2000
665220,458669,Raising My Family,Precious Wilson,0
304773,617538,Dina Ogon Bla,Fredrika Stahl,2008
697990,23558,Set Your Mind Free,Ridin Thumb,0
449473,539052,DonsokÌ©,Keletigui et ses Tambourinis,0
304776,461892,Rocket Trip To Mars,Fredrika Stahl,2010
763533,502568,Mom's Jig / Bill Nicholson's 67th,Solas,1997
370318,739963,The Hippest Hip,Ian Pooley,2008
960145,36904,Hailing Up The Selector (Twilight Circus remix_ additional production and mix by Ryan Moore in Nijmegen_ Netherlands),Zion Train,2004
960146,736391,Do You See Love ? (Bouncin' to Balafonic Mix_ remix and additional production by Ben Balafonic @ Dread Central_ London UK.),Zion Train,2004
927379,893120,Le Bal Perdu,Victoria Abril,0
960148,122995,Tu Cuerpo Quiero (Instrumental),Zion Y Lennox,0
108184,603212,Get'em_ Junior,Bobmo,0
927385,363615,Bidonville,Victoria Abril,2007
361493,30230,Letter To God,Hole,2010
337565,426751,Soy la que sufre por tu amor (Ellenore),Greta Y Los Garbo,0
594995,165962,Cegos Do Castelo,Nando Reis,0
566946,51061,Payaca,Mighty Diamonds,0
636458,809890,The Great Ricardo Solfa,Pascal Comelade,2004
871051,685001,Nelson Mandela (Special 70th Birthday Remake) (Feat. Ndonda Khuze And Jonas Gwangwa),The Special AKA Featuring Ndonda Khuze And Jonas Gwangwa,0
960165,850232,Beestung (Kaskade's Grand Mix),Zip Zip Through The Night,2009
698026,891796,Sonna no Kini Shinai (Rearrange Version),Rie Tomosaka,0
173739,377035,Alone,Confessor,1990
435884,820226,The Comfort Of Strangers,Julia Fordham,1988
927405,774828,Like That,Victoria Beckham,2001
435886,955270,Happy Ever After,Julia Fordham,1988
894641,656257,Mask Off (feat. Shane / Silverstein),Today Forever,2009
314595,588078,First Forget,Gary P. Nunn,0
403123,243667,Hey_ Western Union Man,Jerry Butler,0
730804,622326,Dinosaur Egg,Scout Niblett,2007
894648,201910,6 Dementia Satyr,Today Is The Day,1993
960186,492788,Ladder To The Sky,Zircon,2007
473387,702192,Alles LÌ_ge,Lacrimosa,1992
75456,413893,IPT2,Battles,2004
960195,160543,Babe I'll Be Sad When I See You Again,Zita Swoon,0
42694,576566,Te necesito,Angels,0
960199,230532,Wake Up for the Trees,Zita Swoon,0
9928,172091,Song Of Bernadette,Aaron Neville,1993
894665,653095,Many Happy Returns,Today Is The Day,1994
501450,923898,Never Can Get Enough,London Funk Allstars,1996
493175,489065,What,Lil' Romeo,0
108237,944744,El Maylor,Bobo Stenson_ Anders Jormin_ Jon Christensen,0
580557,93290,Vanishing Act,Monster Movie,2006
861904,211514,Fuck Yeah That Wide,The Prairie Cartel,2009
239315,5987,The Cover Of 'Rolling Stone,Dr. Hook & The Medicine Show,0
960215,647051,Individu Animal,Zita Swoon,2004
239321,134337,Roland The Roadie And Gertrude The Goupie,Dr. Hook & The Medicine Show,0
403167,950360,Senorita I Love You - Original,Jerry Butler,0
599776,860278,I'm A Believer,Neil Diamond,1967
632545,512223,Esta Es Mi Vida SeÌ±ores,Palito Ortega,0
960227,148805,'Na Musica / Dicitencello Vuie,Zizi Possi,0
927460,33315,One Eye Open,Vidar Busk And His True Believers,0
927462,206332,She's Crazy 'Bout Men,Vidar Busk And His True Believers,0
902780,43934,Present Past,Total Eclipse,0
927466,578725,Sweet Thing,Vidar Busk And His True Believers,0
960237,809683,VocÌ» Ìä,Zizi Possi,0
959435,887047,A.M. Gold,Zero Zero,0
894703,764633,False Reality,Today Is The Day,1999
28968,447489,A Woman's Worth,Alicia Keys,2001
960242,179463,Medley: O Amor E A Rosa/Mulher De Trinta/Palhacada,Zizi Possi / Miltinho,0
403188,454161,Only The Strong Survive,Jerry Butler,1968
894709,407245,Feel Like Makin' Love,Today Is The Day,2000
960246,183592,Hallo Ballo,ZM-Jay_ Poise_ Joge feat. Olli Banjo,0
356649,316230,Por Favor,Henry B,0
362111,191480,Killing Time (Remixed By Gilby Clarke),Hollywood Rose,0
403196,319308,Since I Don't Have You - Original,Jerry Butler & Betty Everett,0
796413,548517,Nagumomo,Susheela Raman,2001
632574,295455,Who's to blame,Pallas,0
894719,297599,This Machine Kills Fascists,Today Is The Day,2004
599810,364491,Crunchy Granola Suite,Neil Diamond,1971
960259,227732,If You See Kay,ZO2,2007
960260,695900,On the Verge of War,ZO2,2007
960261,704996,I Don't Mind,ZO2,2007
960262,771941,Get the Led Out,ZO2,2007
665351,386689,Simple Loop Choir,Prefuse 73,2009
960264,100436,Life Remains The Same,ZoÌÇ Noa & Jurriaan Hakkert feat. Dez,0
56279,424958,In Another Life,Ashlee Simpson,2005
599821,211715,Gitchy Goomy,Neil Diamond,1972
567055,532908,Wisefool Express (take 1),Mighty Joe Young,0
534288,324204,Bobby's Girl (Mono),Marcie Blane,2004
957400,571528,It's Been So Long,Z. Z. Hill,1983
567062,629119,Rock Me Baby,Mighty Joe Young,0
960279,556153,Angel Fish (Atoms),Zodiac Youth,0
329348,887168,Om MahaKali,Goa Gil,0
501530,269501,Organ Concerto No. 13 in F Major - 'The Cuckoo and the Nightengale': IV. Larghetto,London Philharmonic Orchestra_ Sir Adrian Boult_ Edward Power Biggs,0
403227,125199,Cold Piece,Jerry Cantrell,1998
337693,315329,Texas Cowboys,Grid,1993
960286,755132,Devils Circus (Elysium Mix),Zodiac Youth,1997
123631,167266,I Smell Trouble,Buddy Guy,1994
960288,197923,Cartographers Of The Universe,Zodiac Youth,2000
945252,847838,Black Night,Willie Nelson / Dr. John,2000
599842,887379,Surviving The Life,Neil Diamond,1976
12593,707208,Soy Pan_ Soy Paz_ Soy MÌÁs,Aceituna sin hueso,0
436009,135789,Michael Rother,Julian Cope,2006
173868,256538,Como Te Va 'Ganando Sensibilidad,Conjunto Chaney,0
370477,774153,The Man On The Flying Trapeze (studio),Ian Whitcomb,0
829231,580764,Come Go With Me,The Del Vikings,1957
960304,214969,Nick Of Time  (Mix Of Life Album Version),Zoegirl,0
632625,140679,Celebration!,Pallas,2001
632631,552997,For the greater glory,Pallas,2001
501562,180496,Pavane pour une infante dÌ©funte (Pavane for a Dead Princess),London Symphony Orchestra,0
632635,830494,Towers Of Babble,Pallas,2001
960318,335881,Save Myself  (Mix Of Life Album Version),Zoegirl,0
684341,898746,Blues' Theme,Ray Daytona And Googoobombos,0
189100,953546,I Dreamt I Dwelt In Marble Halls,Dame Joan Sutherland / London Symphony Orchestra / Richard Bonynge,0
960324,387532,Skin Deep (Room To Breathe album version),Zoegirl,0
927557,823944,Yo son gangÌÁ,Vieja Trova Santiaguera,2001
10055,255849,Colorblind  (Lackluster Album Version),Aaron Sprinkle,2004
894793,104245,Class Act (Album Version),Todd Barry,2005
960330,498341,I Believe (With All Of My Heart Album Version),Zoegirl,0
632651,446751,North South,Pallas,2005
960332,548082,Scream (With All Of My Heart Album Version),Zoegirl,0
924642,943103,Comando Che Guevara,Vendetta,0
534351,256782,El Paraiso De Tus Besos,Marco,0
337744,338660,Parliament Lights,Griffin House,0
206673,96552,Out Walking,Dean & Britta,0
342243,331235,What A Wonderful World,Guy Sebastian,2003
711651,637568,The Night Before Christmas,Rosemary clooney and gene autry,0
960340,682871,The Way You Love Me (Room To Breathe album version),Zoegirl,0
575118,455409,Warm Whispers [XM Session],Missy Higgins,0
599895,371730,Dancing To The Party Next Door,Neil Diamond,1996
564196,324170,In The Heartland,Michael Stanley Band,1981
10074,521755,Without Your Love,Aaron Tippin,0
173916,492777,No Quiero Na,Conjunto Clasico,0
534366,671257,Nur Liebe zÌ_hlt,Marco,0
122542,648128,I don't remember you /  Sometimes a day goes by [The Happy Time / Woman of the Year],Bryn Terfel / Paul Gemignani / Orchestra of the Welsh National Opera,0
468833,278875,Burning Up (Showgirl Tour - Live In Sydney),Kylie Minogue,0
403298,400206,Medicine Man - The Trees,Jerry Goldsmith,0
173924,558464,No Hay Dos,Conjunto Clasico,0
730981,333557,I Put a Spell On You,Screamin Jay Hawkins,1956
730982,138919,Constipation Blues,Screamin Jay Hawkins,1969
640657,342834,Anne's Coronation,Paul Cantelon,2008
468840,761435,Hand On Your Heart (Showgirl Tour - Live In Sydney),Kylie Minogue,0
10089,125775,I Wonder How Far It Is Over You,Aaron Tippin,1991
468843,802070,Wow (Live in New York),Kylie Minogue,0
862061,782565,Sunshine,The Presidents of the United States of America,1998
698222,446978,Unchained Melody,Righteous Brothers,1965
305007,673125,Are You Available?,Freedom,0
960369,959328,What Child Is This? (WOW Christmas Album Version),Zoegirl,0
173939,753327,Mi Pueblo,Conjunto Clasico,0
957417,311886,Shade Tree Machanic,Z.Z. Hill,0
927608,420622,An der SchÌ¦nen Blauen Donau (On the Beautiful Blue Danube)_ Op. 314: Waltz,Vienna State Opera Orchestra,0
173947,820297,Papa Rosendo,Conjunto Clasico,0
853653,490821,Won't Make It Home,The Mob Figaz Meet Marvaless,0
749888,916149,Medley: 60 Minutes Of Your Love/A Lot Of Love (2004 Digital Remaster) (Stereo),Simon Dupree & The Big Sound,0
10114,88878,Heyday Tonight,Aaron Watson,0
829316,190289,Reminiscing,The Dells,0
501638,179350,Fiddler On The Roof Medley,London Theatre Orchestra,0
567175,176637,We Dont Care,Mightyfools,0
960392,415449,R U Sure About That?,Zoegirl,2001
899428,954457,Mitten im MÌ_rz,Toni Kater,0
927629,565980,The Atheist Christmas Carol,Vienna Teng,2004
960398,791514,Nick Of Time,Zoegirl,2001
960399,887713,Plain,Zoegirl,2001
960401,556885,I Believe (Riverside Remix),Zoegirl,2002
108434,111366,Gaffer,Bodo Wartke,2009
829331,611538,My Baby Just Cares For Me - Original,The Dells,0
960404,587563,Two White Ghosts,Zoey Van Goey,2008
960406,177630,City Is Exploding,Zoey Van Goey,2009
902809,685607,Party Crashers,Total Eclipse,0
960408,413328,We Dont Have That Kind Of Bread,Zoey Van Goey,2009
305049,144247,Crows Nest,Freedom Fighters,0
337819,357724,Rock You To Hell,Grim Reaper,1987
599964,147129,See You On Rooftops (US Radio Edit),Neil Halstead,0
337822,865351,Waysted Love,Grim Reaper,1987
370592,467311,Bacteriate,IC 434,2008
927649,352028,Grandmother Song,Vienna Teng,2009
960418,496836,It's Your Life,Zola,2004
960419,642434,Palesa,Zola,2004
501672,513358,You Bring On The Sun (Original Mix 2007),Londonbeat,0
960425,235524,New Amsterdam,Zola Jesus,2009
8044,912547,Preludes,A Shoreline Dream,2006
75692,127410,Derek's End Piece,Bay City Rollers,1975
599981,485040,Little Twig,Neil Halstead,2008
804509,269193,Ultima Thule Part 1 7,Tangerine Dream,2008
42928,939874,Easier Said Than Done,Angie Stone,2001
927665,426223,Wer spielt mit uns? (feat. Heinemann_ Schu von Blumentopf & Johanna),Vier zu Eins,2006
763826,898064,Wer die Liebe kennt,Solid Gold,0
960436,59103,Holiday on Mars,Zolar X,0
960437,193950,Back In Hollywood,Zolar X,0
141242,831200,Intro,Casual,0
862139,222763,Talk Of The Town (Album Version),The Pretenders,1981
305087,773319,100%,Freedom For King Kong,2001
632768,309682,Yo Te DirÌ©,Paloma San Basilio,0
919200,681592,Love Is (Tomo Peace PiPe Remix),Urban Soul,0
356683,474170,Shannon,Henry Gross,1993
763845,878464,Vanishing Cuckoo Spit,Solid Pr Presents,0
647379,78571,Acoustic Spirit (LP Version),Peppino D'Agostino,1995
370633,611260,Can't Get Over You (Golden Star Alternative Mix),Ice,0
698314,908460,Incontinent,Righteous Pigs,1998
435700,389294,String Quartet No. 2 'Intimate letters'/III. Moderato,Juilliard String Quartet,0
829390,501590,A Song About The End,The Delta Mirror,0
960463,653464,Silver Shapes,Zolar-X,0
105464,560938,Could You Be Loved,Bob Marley & The Wailers,1995
862167,289046,Havana Bound,The Pretty Things,1987
960472,434484,Dress You Up (Featuring Aaron Barrett of Reel Big Fish),Zolof The Rock & Roll Destroyer,0
951972,248311,Miss Flight Attendant,Yadena,0
731099,387926,Dance,Screaming Banshee Aircrew,2004
960476,441708,Super OK,Zolof The Rock & Roll Destroyer,2003
927709,44053,Souba Souba,Vieux Farka TourÌ©,2009
960478,644950,Scream And Run,Zolof The Rock & Roll Destroyer,2003
935589,391157,Dirt Life & Times,Warren Zevon,2003
960480,888540,The Hot Situation,Zolof The Rock & Roll Destroyer,2003
639742,961048,Because The Night,Patti Smith,1978
960482,15468,This Was All A Bad Idea,Zolof The Rock & Roll Destroyer,2004
171003,580872,Three Hours Past Midnight,Colin James,1993
370660,8885,Ghetto Bird (Edited),Ice Cube,0
698341,841616,Las Clases Del Cha Cha Cha,Rigo Tovar,0
960486,574968,Set the Ray to Jerry,Zolof The Rock and Roll Destroyer,0
862184,92025,Love Me A Little,The Pretty Things,2002
960489,377810,Welcome to the Jungle,Zombie Apocalypse,2004
337898,694483,Moon Tears,Grin;Nils Lofgren,1972
960491,490382,Heavy Breathing,Zombie Disco Squad,0
403436,932795,Kiddie Kaer,Jerry Goldsmith,2005
10221,693209,Lasso,Abandin All Hope,0
468974,297792,Ashita ga Arusa,Kyu Sakamoto,0
564221,20637,Somewhere Over Paris,Michael Stanley Band,1998
567282,910433,El Siete Leguas,Miguel Aceves Mejia,0
766811,249999,Cuero Na' Ma,Sonora Carruseles,0
960500,476881,House of 1000 Corpses (Bonus Track),Zombie Girl,0
698357,115324,SOS,Rihanna,2006
894966,771417,Second Wind [Live at the Palace of Fine Arts Theatre_ San Francisco_ CA_ July 1990],Todd Rundgren,1991
927736,330161,Silver and Gold,Vignola,0
100141,291305,Let Your Light Shine On Me,Blind Willie Johnson,1991
600058,663055,Space: 1999,Neil Norman,0
141310,561566,Vaso Ruim,Casuarina,2007
174079,197103,The Heebie Jeebie Blues,Connee Boswell,0
206848,546360,Relax Ay Voo,Dean Martin,0
632833,823500,It's Okay to Cry,Pam Thum,0
960516,181014,Symphony Of The Living Dead,Zombie Girl,2007
326041,602517,See The Day,Girls Aloud,2005
960518,286873,Sex (I'm A),Zombie Girl,2007
403464,862461,Hello_ Dolly!,Jerry Herman,0
698377,25998,Good Girl Gone Bad,Rihanna,2007
600074,89269,Mission: Impossible,Neil Norman & His Cosmic Orchestra,0
960523,452986,Funeral Pyre,Zombie Girl,2007
960524,459276,Flesheater's Online (A Message To The World),Zombie Girl,2007
960525,600816,Gonna Getcha,Zombie Girl,2007
960527,655815,Living Dead Superstars,Zombie Girl,2007
600082,588207,Mystery Science Theater 3000,Neil Norman & His Cosmic Orchestra,0
957443,285431,Put a Little Love in Your Heart,Z.Z. Hill,1971
43028,690010,I'm calling,Angtoria,2006
960533,812136,The Darkness (Darker Mix),Zombie Girl,2010
534550,839349,Nomad Surprise,Marco Beltrami,2004
698391,363697,Breakin' Dishes,Rihanna,2007
821902,818672,Go Fly a Kite,The Bumblebeez,0
632859,497595,Melancholy Child,Pam Tillis,1991
108573,845221,What Planet You On?,Bodyrox / Luciana,2007
141342,121507,Rick Ross,Casus Belli,0
547845,99978,Bedroom Eyes,Matisse,0
403488,22439,I'm Dreaming Of A White Christmas (Album Version),Jerry Jeff Walker,0
829473,512560,I'm Still Missing You,The Derailers,0
600098,451331,Stargate SG-1 End Title,Neil Norman And His Cosmic Orchestra,0
731171,893905,You Made Me Love You (I Didn't Want To Do It),Screaming Jay Hawkins,0
567332,716435,La Cama De Piedra,Miguel Aceves Mejia Con El Mariachi Vargas De Tecalitlan,0
796709,17647,Mozart,Suzanne Ciani,1989
600103,567147,Stargate SG-1 Main Title,Neil Norman And His Cosmic Orchestra,0
731176,927301,(She Put The)Wamee(On Me),Screaming Jay Hawkins,0
600105,583286,Men In Black,Neil Norman And His Cosmic Orchestra,0
433159,230799,Say Goodbye,Joy Williams,0
370733,940260,What Can I Do?(Explicit) (Eastside Remix) (Explicit) (Digitally Remastered 03),Ice Cube,0
960558,955739,Mr Sunbeam,Zombie Nation,2003
927793,564331,Plastic Bag,Vijay Iyer & Mike Ladd,2003
927795,632499,The Color of My Circumference I,Vijay Iyer & Mike Ladd,2003
927796,739663,The Color of My Circumference III,Vijay Iyer & Mike Ladd,2003
78174,20968,Burned Out,Bedhead,1996
515081,376657,Space Duster Tape,Luciano Pizzella,0
600121,87220,Anywhere You're Gonna Be (Leba's Song),Neil Sedaka,0
927802,376344,Edward L. Bernays Flies the Hindenburg,Vijay Iyer/Mike Ladd,0
796732,958980,Wo sind all die schÌ¦nen Jahre,Suzanne Doucet,0
337983,530203,Hard Act To Follow,Grinspoon,2004
957264,134748,Everything's Alright,Yvonne Elliman / Ian Gillan,0
43073,457,Mango Tree,Angus & Julia Stone,2006
632899,337147,Be A Man,Pam Tillis,2001
698437,450276,Hate That I Love You,Rihanna / David Bisbal,2007
438625,627352,My Only Joy,Junior Kelly featuring Chukki Starr,2002
927816,92478,Mambo Italiano,Vik and the doctors of Jive,0
272457,708124,No Volvere,Estela NuÌ±ez,0
960588,515894,Sick is the New Healthy,Zombie Nation,2009
338002,922731,YÌ_zÌ_mden DÌ_sen Bin Parca,Gripin,0
600148,542641,Gone With The Morning,Neil Sedaka,0
43094,660509,Silver Coin,Angus & Julia Stone,2007
960603,932875,The Cut,Zombie Nation featuring My Robot Friend,2003
272476,945240,Nuestro Amor,Estela NuÌ±ez,0
769965,339730,Hey Chuck Berry,Southern Culture On The Skids,1996
960606,124080,Driving This Road Until Death Set You Free,Zombie Zombie,2008
960607,320517,I'm Afraid Of What's There,Zombie Zombie,2008
960608,336788,What's Happening In The City,Zombie Zombie,2008
960609,367403,Jay Rules,Zombie Zombie,2008
305251,282884,Invincible,Freekbass,2003
206948,576146,Nowhere_ USA,Dean Miller,0
960613,749623,Dog Walker (Drums and Vocals Version),Zombie Zombie,2008
895078,791685,Get Down [Warren Clarke Remix],Todd Terry All Stars feat. Kenny Dope_ DJ Sneak_ Terry Hunter & Tara Mcdonald,2007
960615,817109,Texas Rangers,Zombie Zombie,2008
43112,625289,Draw Your Swords,Angus & Julia Stone,2010
960617,821178,When I Scream You Scream,Zombie Zombie,2008
174187,222260,I Never Had A Sweetheart,Connie Francis,1993
853693,785900,Closing Door,The Modern,2007
403568,810177,If A Man Ain't Thinkin' ('Bout His Woman),Jerry Kilgore,0
665713,521962,You're Alive (Album),Presto Ballet,2008
600178,853343,I Go Ape,Neil Sedaka,1982
567411,958516,Creo En Ti,Miguel BosÌ©,2007
534644,786672,I Miei Ricordi,Marco Di Marco,0
214718,786117,A Fluor (Version Maxi),Derribos Arias,0
174199,887376,Who's Sorry Now?,Connie Francis,1993
