,_id,ltable_id,rtable_id,ltable_title,ltable_artist_name,ltable_year,rtable_title,rtable_year,rtable_episode,rtable_song,rtable_artists
14010,14010,298172,54512,Quiero Beber Hasta Perder El Control (2000),Los Secretos,2000,CuÃŒÂ©ntame,2001.0,Ã¥ÃMaldito amor! (#17.14),Quiero beber hasta perder el control,enrique urquijo los secretos
14013,14013,694996,537654,Come On Eileen,Dexys Midnight Runners,1982,Meine verrÃŒ_ckte tÃŒ_rkische Hochzeit,2006.0,,Come On Eileen,kevin rowland james paterson kevin adams dexys midnight runners
14021,14021,195356,676791,Let it Snow!,Dean Martin,0,The Oranges,2011.0,,Let it Snow! Let it Snow! Let it Snow!,sammy cahn jule styne dean martin
14037,14037,281712,680944,Waltz From  Swan Lake,Pyotr Il'yich Tchaikovsky,0,The Red Shoes,1948.0,,Swan Lake,pyotr ilyich tchaikovsky
14040,14040,712616,619550,Cruel To Be Kind,Nick Lowe,0,Smashed,2012.0,,Cruel To Be Kind,nick lowe ian gomm
14049,14049,616860,241741,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,Brian Hyland,1960,The Darling Buds of May,1991.0,Stranger at the Gates: Part 1 (#2.3),Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,paul vance lee pockriss brian hyland
14052,14052,869483,198959,Sex Over the Phone,Village People,1985,Rude Tube,2008.0,Rom Dotcom (#6.3),Sex Over the Phone,jacques morali bruce vilanch fred zarr the village people
14073,14073,355364,723749,Whoops Apocalypse,John Otway,0,Whoops Apocalypse,1988.0,,WHOOPS APOCALYPSE,john otway
14078,14078,868421,391192,The New Machine,Chris Whitley,2003,Chris Whitley: Scrapyard,2001.0,,New Machine,chris whitley
14113,14113,765155,395343,The Seed (2.0),The Roots / Cody Chestnutt,2007,Collateral,2004.0,,The Seed 2.0,cody chesnutt tarik collins trotter the roots
14119,14119,395215,26831,Se me vais deixar,Tony Carreira,2008,Belmonte,2013.0,(#1.169),E Agora Tu Vais (Vais Deixar a Minha Vida),tony carreira
14134,14134,491475,598601,She Blinded Me With Science (US Mix),Thomas Dolby,2007,Romy and Micheles High School Reunion,1997.0,,She Blinded Me with Science,thomas dolby joseph kerr
14136,14136,808705,617413,Wild Sex (In The Working Class),Oingo Boingo,1982,Sixteen Candles,1984.0,,Wild Sex in the Working Class,oingo boingo
14251,14251,214839,302743,Earth Song,Michael Jackson,1995,Top of the Pops,1964.0,(1996-01-04),Earth Song,michael jackson
14254,14254,350556,460044,Goodbye Sadness (Tristeza),Astrud Gilberto / Walter Wanderley Trio,1987,Guinevere,1999.0,,Goodbye Sadness (Tristeza),norman gimbel haroldo lobo niletinho astrud gilberto
14305,14305,761943,18418,Daydream Believer (Album Version),John Stewart,0,Aufgspuit!,2006.0,Schmidbauer mit Wolfgang Ambros,Daydream Believer,john stewart wolfgang ambros werner schmidbauer martin kÃŒ_lberer
14307,14307,354141,579437,Menuet From String Quintet No. 5 In E Major_ Op. 13,Luigi Boccherini,0,Police Academy 6: City Under Siege,1989.0,,Minuet in E Major,luigi boccherini
14311,14311,157422,346730,Jesus Of Suburbia [I. Jesus Of Suburbia/II. City Of The Damned/III. I Don't Care/IV. Dearly Beloved/V. Tales Of Another Broken Home] [feat. Green Day & The Cast Of American Idiot] (Album Version),Green Day,0,American Idiot,,,Jesus of Suburbia,green day
14319,14319,196753,679991,White Boy,Bikini Kill,1992,The Punk Singer,2013.0,,White Boy,kathleen hanna billy karren tobi vail kathryn wilcox bikini kill
14341,14341,325479,444404,Symphony No. 9 In D Minor_ Op. 125; lll Adagio Molto E Cantabile,Ludwig van Beethoven,0,Frankenstein: The True Story,1973.0,,Piano Sonata No. 23 in F minor  Op. 57 (Appassionata),ludwig van beethoven
14342,14342,905861,444404,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,Frankenstein: The True Story,1973.0,,Piano Sonata No. 23 in F minor  Op. 57 (Appassionata),ludwig van beethoven
14349,14349,277514,141438,El Tiempo En Las Bastillas,Fernando Ubiergo,0,Los 80,2008.0,18 sin aguinaldo (#1.3),El tiempo en las bastillas,fernando ubiergo difuntos correa
14360,14360,510374,108623,Valo yÌ¦ssÌ_ twist,Tuomari Nurmio,1998,Hepskukkuu,1979.0,(#1.1),Valo yÃŒÂ¦ssÃŒ_,tuomari nurmio eino grÃŒÂ¦n
14376,14376,830930,280560,Maple Leaf Rag,Scott Joplin,1971,The Two Ronnies,1971.0,(#4.6),Maple Leaf Rag (Satchmo),scott joplin swingle ii
14389,14389,351534,554895,Nowhere Slow,Home Grown,1998,Never Been Kissed,1999.0,,Nowhere Slow,adam lohrbach home grown
14393,14393,580491,508619,Quand La Musique Est Bonne (Live),Jean-Jacques Goldman,1991,La nouvelle gÃŒÂ©nÃŒÂ©ration chante Goldman,2013.0,,Quand la musique est bonne,jean-jacques goldman amel bent soprano
14395,14395,314209,609259,Volver a los 17,Violeta Parra,1966,Serrat y Sabina: el sÃŒ_mbolo y el cuate,2013.0,,Volver a los 17,violeta parra joan manuel serrat
14424,14424,754254,224953,Star Trek: First Contact- End Title,Jerry Goldsmith,0,Star Trek: Voyager,1995.0,Latent Image (#5.11),Star Trek: Voyager - Main Title,jerry goldsmith jay chattaway
14427,14427,541671,224953,Main Title,Jerry Goldsmith,1966,Star Trek: Voyager,1995.0,Latent Image (#5.11),Star Trek: Voyager - Main Title,jerry goldsmith jay chattaway
14551,14551,909126,301838,Yellow Pearl,Phil Lynott,1980,Top of the Pops,1964.0,(1981-11-05),Yellow Pearl,phil lynott midge ure
14603,14603,285914,613816,I'm Afraid Of Americans (Nine Inch nails V1 MIx),David Bowie,2000,Showgirls,1995.0,,Im Afraid of Americans,david bowie   / brian eno david bowie
14608,14608,560938,534169,Could You Be Loved,Bob Marley & The Wailers,1995,Marley,2012.0,,Could You Be Loved,bob marley the wailers
14612,14612,55255,142137,Dream Police,Cheap Trick,1979,Lost,2004.0,The Lie (#5.2),Dream Police,rick nielsen cheap trick
14617,14617,793859,239620,Green Onions,Booker T. & The MG's,1962,The Blues,2003.0,Red  White and Blues (#1.6),Green Onions,al jackson jr. booker t. jones lewie steinberg steve cropper booker t. the m.g.s
14621,14621,888372,298429,Last Dance,Donna Summer,1978,Top of the Pops 2,1994.0,Donna Summer,Last Dance,paul jabara donna summer
14634,14634,382771,154200,Take The Money And Run,Steve Miller Band,1976,Mike and Mike in the Morning,2005.0,(2015-10-01),Take The Money and Run,steve miller steve miller band
14647,14647,269791,191416,Whole Lotta Love (2007 Remastered LP Version),Led Zeppelin,2007,Rage,1987.0,Frenzal Rhomb Redux,Whole Lotta Love,jimmy page robert plant john paul jones john bonham led zeppelin
14655,14655,961264,462088,Duke of Earl,Gene Chandler,1961,Hairspray,1988.0,,Duke of Earl,earl edwards gene chandler bernice williams
14686,14686,366493,284395,One Week (Live 5/01/04 Glasgow),Barenaked Ladies,0,The West Wing,1999.0,College Kids (#4.3),One Week,barenaked ladies
14702,14702,570972,44783,The Four Seasons - Spring - Allegro,Antonio Vivaldi,1989,Chefs Table,2015.0,Enrique Olvera (#2.4),Winter 1 (from The Four Seasons),antonio vivaldi max richter
14704,14704,54834,44783,The Four Seasons - Summer - Presto,Antonio Vivaldi,1998,Chefs Table,2015.0,Enrique Olvera (#2.4),Winter 1 (from The Four Seasons),antonio vivaldi max richter
14722,14722,81334,372122,Dear God - I Go To Church On Sunday,Patsy Cline,0,Bluebird,2013.0,,Dear God,patsy cline pappy stewart
14726,14726,778504,616065,To Be Young Gifted and Black,Nina Simone,2000,Sing Sing Thanksgiving,1974.0,,To Be Young  Gifted and Black,nina simone weldon irvine the voices of east harlem
14729,14729,905861,350792,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,Anomie,2009.0,,Moonlight Sonata,ludwig van beethoven jo delaney
14738,14738,773689,621079,Tie Me Kangaroo Down Sport,Rolf Harris,1980,Sokkotanssi,1999.0,,Katso kenguru loikkaa (Tie Me Kangaroo Down),rolf harris
14743,14743,68851,5745,Poker Face,Lady GaGa,2008,90210,2008.0,Zero Tolerance (#1.23),Poker Face,lady gaga
14769,14769,206207,725703,You Don't Know Like I Know,Isaac Hayes,0,Wired,1989.0,,You Dont Know Like I Know,isaac hayes david porter
14774,14774,45719,423347,Bridal Chorus,Richard Wagner / Otto Sieben,1991,Dummy,2002.0,,Bridal Chorus (Here Comes the Bride),richard wagner
14781,14781,190618,517935,Get Outta My Dreams_ Get Into My Car,Billy Ocean,1988,License to Drive,1988.0,,GET OUTTA MY DREAMS  GET INTO MY CAR,robert john lange billy ocean
14793,14793,792077,249793,Bad Moon Rising,Creedence Clearwater Revival,1969,The Johnny Cash Show,1969.0,(#1.15),Bad Moon Rising,john fogerty creedence clearwater revival
14900,14900,784006,31871,Life To Lifeless (Album Version),Killswitch Engage,2002,Blindspot,2015.0,Pilot (#1.1),Life to Lifeless,killswitch engage
14903,14903,489982,584805,Wave Of Mutilation,Frank Black Francis,0,Pump Up the Volume,1990.0,,Wave of Mutilation (U.K. Surf),frank black pixies
14912,14912,542154,600743,O Tannenbaum,Vince Guaraldi Trio,1965,Running with Scissors,2006.0,,O Tannenbaum,music traditional ernst anschÃŒ_tz the vince guaraldi trio
14934,14934,102503,543893,Goin Out Of My Head,Little Anthony and The Imperials,0,Mondo Trasho,1969.0,,Goin Out of My Head,teddy randazzo bobby weinstein little anthony the imperials
14944,14944,46762,345028,Everything's Alright (Panpipes - from Jesus Christ Superstar),Andrew Lloyd Webber,0,Along Came Polly,2004.0,,EVERYTHINGS ALRIGHT,andrew lloyd webber tim rice
14975,14975,555949,47592,Bizarre Love Triangle (The Crystal Method Extended Mix),New Order,2006,Cold Case,2003.0,Offender (#4.19),Bizarre Love Triangle,new order
15001,15001,45719,133490,Bridal Chorus,Richard Wagner / Otto Sieben,1991,Lab Rats,2012.0,Bob Zombie (#4.16),Bridal Chorus (Here Comes The Bride),richard wagner
15017,15017,565506,537770,Mozart: Le Nozze di Figaro: Voi che sapete_ che cosa e amor,Wolfgang Amadeus Mozart,0,Melba,1953.0,,Voi che sapete,wolfgang amadeus mozart
15027,15027,792077,320149,Bad Moon Rising,Creedence Clearwater Revival,1969,Witchblade,2001.0,Parabolic (#2.10),Bad Moon Rising,john fogerty creedence clearwater revival
15039,15039,820685,328979,White Lines (Don't Do It),Grandmaster Flash & Melle Mel,1983,25th Hour,2002.0,,White Lines (Dont Dont Do It),melle mel sylvia robinson grand master arrangement with warner special products courtesy of sanctuary records group
15062,15062,842597,226175,This Ain't A Love Song,Bon Jovi,1995,Stars in Their Eyes,1990.0,(#8.6),This Aint a Love Song,jon bon jovi richie sambora desmond child david burrows
15072,15072,563162,97679,White Sky,Vampire Weekend,2010,Glastonbury 2010,2010.0,,White Sky,vampire weekend
15083,15083,905861,619607,Piano Sonata (moonlight) N.14 In C Sharp Minor Op.27 N.2 : Adagio Sostenuto,Ludwig van Beethoven,0,Smile,2010.0,,Adagio Sostenuto,ludwig van beethoven
15109,15109,256264,545957,I Can't Help Myself (Sugar Pie_ Honey Bunch),Lamont Dozier,0,Motown: The Early Years,2005.0,,I Cant Help Myself,brian holland lamont dozier eddie holland the four tops
15135,15135,612839,30566,Hot Stuff,Donna Summer,1979,Big Brother,2000.0,,Hot Stuff,pete bellotte harold faltermeyer keith forsey donna summer
15137,15137,954944,262887,Sweet Lullaby,Deep Forest,1992,The Real World,1992.0,A Tribute to Pedro Zamora (#3.23),Sweet Lullaby,deep forest
15138,15138,793859,475909,Green Onions,Booker T. & The MG's,1962,Houseguest,1995.0,,Green Onions,al jackson jr. booker t. jones lewie steinberg booker t. the m.g.s  (as booker t. the mgs) arrangement with warner special products
15153,15153,100380,46860,Symphony No. 1 in A flat Op. 55 (1992 Digital Remaster): II.     Allegro molto -,Sir Edward Elgar,0,Classic Ghost Stories,1986.0,Oh  Whistle  and Ill Come to You  My Lad (#1.4),Symphony No.1 in A Flat Major,edward elgar
15167,15167,881527,588984,A Weeknight Memoir (In High Definition),Taken by Cars,0,Rakenrol,2011.0,,A Weeknight Memoir (in High Definition),taken by cars
15192,15192,755503,498914,When I'm Cleaning Windows,George Formby,1989,Keep Your Seats  Please!,1936.0,,When Im Cleaning Windows,george formby harry gifford fred e. cliffe
15200,15200,740168,17223,Turn To Red,Killing Joke,1979,Ashes to Ashes,2008.0,(#1.5),Turn To Red,killing joke
15203,15203,41681,171425,Me So Horny,The 2 Live Crew,2007,One Hit Wonderland,2012.0,Baby Got Back (#1.2),Me So Horny,luther campbell brother marquis mr. mixx ricardo williams fresh kid ice 2 live crew
15214,15214,211935,426694,El DÌ_a de Mi Suerte,Marc Anthony,2007,El cantante,2006.0,,El Die De Mi Suerte,willie colÃŒ_n hector lavoe marc anthony
15325,15325,401496,574101,Pennies From Heaven,Bing Crosby,1936,Pennies from Heaven,1936.0,,Pennies From Heaven,arthur johnston bing crosby
15333,15333,258207,342874,Who Do You Think We Are (Album Version),Alice Cooper,1981,Alice Cooper ÃŒÃŠ Paris,1982.0,,Who Do You Think We Are? (reprise),alice cooper duane hitchings
15357,15357,278273,11939,Where Did Our Love Go,Lamont Dozier,0,American Idol: The Search for a Superstar,2002.0,The Clean Dozen (#2.16),Where Did Our Love Go,lamont dozier brian holland eddie holland julia demato
15373,15373,829280,257082,You Are The Sunshine Of My Life,Stevie Wonder,1972,The Muppets.,2015.0,Because... Love (#1.16),You Are the Sunshine of My Life,stevie wonder jack white
15386,15386,477629,573467,Voodoo Child (Slight Return),Jimi Hendrix,1984,Payback,1999.0,,Voodoo Child (Slight Return),jimi hendrix
15550,15550,392001,324865,Comfortably Numb (Album Version),Scissor Sisters,2004,iTunes Festival London 2010,2010.0,(#1.2),Comfortably Numb,david gilmour roger waters scissor sisters
15585,15585,805034,396041,When I Paint My Masterpiece (Live) (2001 Digital Remaster),The Band With Bob Dylan,0,Comedian,2002.0,,When I Paint My Masterpiece,bob dylan the band
15590,15590,431924,536554,Strings For Yasmin (Reprise),Tin Tin Out,1998,Mean Machine,2001.0,,Strings for Yasmin,lindasy edwards darren stokes tin tin out
